주소,Latitude,Longitude,geometry,AOT,B1,B2,B3,B4,B5,B6,B7,B8A,B11,B12,SCL,TCI,WVP,Date
충청남도 당진시 송악읍 고대공단2길 79-30,36.9858631,126.7458981,POINT (299387.33231683634 4095678.9288823456),162.0,966.0,1071.0,1291.0,1295.0,1271.0,1313.0,1494.0,1475.0,1366.0,6.0,133.0,261.0,,20220112
충청남도 당진시 송악읍 신복운로 5,36.9443998,126.7836024,POINT (302636.37462329975 4090999.525780046),162.0,3332.0,3117.0,3122.0,3227.0,3265.0,3332.0,2487.0,2122.0,3357.0,9.0,255.0,261.0,,20220112
충청남도 당진시 합덕읍 합덕리 344,36.7904994,126.785855,POINT (302440.8840670023 4073918.969208185),162.0,1170.0,1555.0,2364.0,2767.0,3106.0,3166.0,3585.0,2749.0,3399.0,5.0,241.0,353.0,,20220112
충청남도 당진시 신평면 매산리 976,36.9554166,126.8277843,POINT (306599.0454908133 4092131.2726029046),162.0,1609.0,1600.0,1766.0,1851.0,1859.0,1935.0,1794.0,1448.0,2079.0,8.0,180.0,261.0,,20220112
충남 당진시 시청1로 1,36.8894492,126.6457903,POINT (290212.17405161535 4085196.7120273425),162.0,1884.0,1920.0,1877.0,1886.0,1711.0,1682.0,1639.0,1382.0,1513.0,5.0,189.0,261.0,,20220112
충남 당진시 송산면 유곡로 342-27,36.9764971,126.716416,POINT (296738.14303561696 4094702.252924458),162.0,1040.0,1142.0,1352.0,1357.0,1369.0,1398.0,1228.0,1093.0,1349.0,7.0,138.0,261.0,,20220112
충남 당진시 송산면 유곡로 342-27,36.9764971,126.716416,POINT (296738.14303561696 4094702.252924458),138.0,2056.0,2048.0,2264.0,2556.0,2497.0,2470.0,2469.0,2304.0,2207.0,2478.0,8.0,159.0,366.0,20220117
충청남도 당진시 송악읍 고대공단2길 79-30,36.9858631,126.7458981,POINT (299387.33231683634 4095678.9288823456),138.0,1834.0,1988.0,2107.0,2238.0,2223.0,2292.0,2302.0,2440.0,2323.0,2292.0,6.0,126.0,366.0,20220117
충청남도 당진시 합덕읍 합덕리 344,36.7904994,126.785855,POINT (302440.8840670023 4073918.969208185),138.0,1993.0,2185.0,2634.0,3357.0,3787.0,3925.0,4150.0,4624.0,3744.0,4349.0,5.0,240.0,499.0,20220117
충청남도 당진시 신평면 매산리 976,36.9554166,126.8277843,POINT (306599.0454908133 4092131.2726029046),138.0,2155.0,2109.0,2327.0,2606.0,2711.0,2631.0,2839.0,3546.0,2887.0,3035.0,5.0,164.0,114.0,20220117
충남 당진시 시청1로 1,36.8894492,126.6457903,POINT (290212.17405161535 4085196.7120273425),132.0,1884.0,2191.0,2200.0,2239.0,2269.0,2295.0,2234.0,1933.0,1771.0,2166.0,3.0,126.0,366.0,20220117
충청남도 당진시 송악읍 신복운로 5,36.9443998,126.7836024,POINT (302636.37462329975 4090999.525780046),138.0,1825.0,1918.0,2016.0,2110.0,2266.0,2424.0,2550.0,2958.0,2657.0,2773.0,5.0,113.0,361.0,20220117
충남 당진시 송산면 유곡로 342-27,36.9764971,126.716416,POINT (296738.14303561696 4094702.252924458),168.0,1866.0,1757.0,1880.0,1974.0,2166.0,2127.0,1972.0,2132.0,1980.0,1988.0,5.0,100.0,387.0,20220127
충남 당진시 시청1로 1,36.8894492,126.6457903,POINT (290212.17405161535 4085196.7120273425),168.0,2540.0,3131.0,3183.0,3133.0,3220.0,3150.0,3110.0,2766.0,2338.0,3091.0,8.0,216.0,369.0,20220127
충청남도 당진시 송악읍 고대공단2길 79-30,36.9858631,126.7458981,POINT (299387.33231683634 4095678.9288823456),168.0,1934.0,1932.0,2055.0,2160.0,2264.0,2209.0,2209.0,2425.0,2339.0,2304.0,6.0,119.0,369.0,20220127
충청남도 당진시 송악읍 신복운로 5,36.9443998,126.7836024,POINT (302636.37462329975 4090999.525780046),168.0,1672.0,1734.0,1841.0,1937.0,2094.0,2160.0,2242.0,2722.0,2403.0,2456.0,5.0,96.0,539.0,20220127
충청남도 당진시 합덕읍 합덕리 344,36.7904994,126.785855,POINT (302440.8840670023 4073918.969208185),168.0,1946.0,2164.0,2545.0,3240.0,3618.0,3856.0,3982.0,4645.0,3695.0,4241.0,5.0,230.0,527.0,20220127
충청남도 당진시 신평면 매산리 976,36.9554166,126.8277843,POINT (306599.0454908133 4092131.2726029046),168.0,2195.0,2159.0,2411.0,2725.0,2876.0,2907.0,2930.0,3296.0,2669.0,3181.0,10.0,175.0,369.0,20220127
충청남도 당진시 신평면 매산리 976,36.9554166,126.8277843,POINT (306599.0454908133 4092131.2726029046),120.0,2265.0,2216.0,2456.0,2818.0,2915.0,2970.0,3081.0,3784.0,3014.0,3297.0,5.0,185.0,140.0,20220206
충청남도 당진시 합덕읍 합덕리 344,36.7904994,126.785855,POINT (302440.8840670023 4073918.969208185),138.0,9672.0,8007.0,7292.0,7103.0,7219.0,7136.0,7173.0,5093.0,4868.0,6966.0,9.0,255.0,356.0,20220206
충청남도 당진시 송악읍 신복운로 5,36.9443998,126.7836024,POINT (302636.37462329975 4090999.525780046),120.0,1890.0,2034.0,2176.0,2343.0,2484.0,2592.0,2684.0,2901.0,2550.0,2878.0,7.0,137.0,356.0,20220206
충남 당진시 송산면 유곡로 342-27,36.9764971,126.716416,POINT (296738.14303561696 4094702.252924458),114.0,5141.0,5210.0,5072.0,5023.0,5139.0,4958.0,4908.0,4581.0,3909.0,4713.0,9.0,255.0,356.0,20220206
충남 당진시 시청1로 1,36.8894492,126.6457903,POINT (290212.17405161535 4085196.7120273425),120.0,3643.0,3585.0,3773.0,4092.0,4389.0,4636.0,4752.0,4483.0,3784.0,4938.0,9.0,255.0,356.0,20220206
충청남도 당진시 송악읍 고대공단2길 79-30,36.9858631,126.7458981,POINT (299387.33231683634 4095678.9288823456),114.0,1918.0,2012.0,2082.0,2208.0,2296.0,2282.0,2221.0,2359.0,2271.0,2292.0,6.0,123.0,356.0,20220206
충청남도 당진시 송악읍 고대공단2길 79-30,36.9858631,126.7458981,POINT (299387.33231683634 4095678.9288823456),306.0,1881.0,1935.0,2035.0,2212.0,2259.0,2240.0,2357.0,2544.0,2531.0,2383.0,6.0,123.0,383.0,20220221
충청남도 당진시 송악읍 신복운로 5,36.9443998,126.7836024,POINT (302636.37462329975 4090999.525780046),312.0,1712.0,1933.0,2019.0,2210.0,2364.0,2402.0,2609.0,3187.0,2882.0,2781.0,5.0,123.0,545.0,20220221
충청남도 당진시 신평면 매산리 976,36.9554166,126.8277843,POINT (306599.0454908133 4092131.2726029046),312.0,2013.0,2208.0,2348.0,2615.0,2660.0,2810.0,3015.0,3673.0,3082.0,3208.0,5.0,165.0,375.0,20220221
충남 당진시 시청1로 1,36.8894492,126.6457903,POINT (290212.17405161535 4085196.7120273425),306.0,2474.0,2974.0,3023.0,3057.0,3181.0,3167.0,3156.0,2728.0,2395.0,3157.0,5.0,208.0,460.0,20220221
충남 당진시 송산면 유곡로 342-27,36.9764971,126.716416,POINT (296738.14303561696 4094702.252924458),306.0,1692.0,1572.0,1663.0,1855.0,1921.0,1991.0,2007.0,2122.0,2168.0,2123.0,7.0,87.0,383.0,20220221
충청남도 당진시 합덕읍 합덕리 344,36.7904994,126.785855,POINT (302440.8840670023 4073918.969208185),318.0,5462.0,7535.0,7179.0,7147.0,7258.0,7109.0,7008.0,7369.0,6042.0,6864.0,9.0,255.0,383.0,20220221
충남 당진시 시청1로 1,36.8894492,126.6457903,POINT (290212.17405161535 4085196.7120273425),162.0,2122.0,2957.0,3011.0,2989.0,2996.0,2991.0,2977.0,2669.0,2382.0,2912.0,5.0,204.0,401.0,20220303
충청남도 당진시 송악읍 고대공단2길 79-30,36.9858631,126.7458981,POINT (299387.33231683634 4095678.9288823456),162.0,1961.0,2089.0,2124.0,2248.0,2391.0,2329.0,2378.0,2524.0,2487.0,2392.0,6.0,128.0,367.0,20220303
충청남도 당진시 송악읍 신복운로 5,36.9443998,126.7836024,POINT (302636.37462329975 4090999.525780046),162.0,1776.0,1920.0,2000.0,2129.0,2237.0,2359.0,2538.0,3121.0,2852.0,2739.0,5.0,115.0,440.0,20220303
충청남도 당진시 합덕읍 합덕리 344,36.7904994,126.785855,POINT (302440.8840670023 4073918.969208185),162.0,2019.0,2302.0,2788.0,3556.0,3836.0,3926.0,4211.0,4817.0,3939.0,4400.0,5.0,255.0,506.0,20220303
충청남도 당진시 신평면 매산리 976,36.9554166,126.8277843,POINT (306599.0454908133 4092131.2726029046),162.0,2029.0,2190.0,2331.0,2560.0,2712.0,2756.0,2827.0,3722.0,3110.0,3227.0,5.0,159.0,310.0,20220303
충남 당진시 송산면 유곡로 342-27,36.9764971,126.716416,POINT (296738.14303561696 4094702.252924458),162.0,1856.0,1872.0,2032.0,2243.0,2265.0,2302.0,2318.0,2238.0,2136.0,2224.0,5.0,127.0,377.0,20220303
충청남도 당진시 송악읍 고대공단2길 79-30,36.9858631,126.7458981,POINT (299387.33231683634 4095678.9288823456),300.0,2012.0,2005.0,2150.0,2326.0,2484.0,2419.0,2472.0,2659.0,2554.0,2478.0,6.0,135.0,575.0,20220308
충청남도 당진시 송악읍 신복운로 5,36.9443998,126.7836024,POINT (302636.37462329975 4090999.525780046),294.0,1805.0,1941.0,2085.0,2246.0,2385.0,2496.0,2629.0,3073.0,2777.0,2729.0,5.0,127.0,665.0,20220308
충청남도 당진시 합덕읍 합덕리 344,36.7904994,126.785855,POINT (302440.8840670023 4073918.969208185),288.0,2063.0,2312.0,2861.0,3633.0,4017.0,4266.0,4276.0,5010.0,3982.0,4532.0,5.0,255.0,755.0,20220308
충청남도 당진시 신평면 매산리 976,36.9554166,126.8277843,POINT (306599.0454908133 4092131.2726029046),294.0,2090.0,2142.0,2386.0,2707.0,2838.0,2845.0,2956.0,3779.0,3050.0,3312.0,5.0,174.0,466.0,20220308
충남 당진시 송산면 유곡로 342-27,36.9764971,126.716416,POINT (296738.14303561696 4094702.252924458),300.0,1912.0,1762.0,1957.0,2175.0,2382.0,2337.0,2351.0,2500.0,2456.0,2222.0,5.0,120.0,576.0,20220308
충남 당진시 시청1로 1,36.8894492,126.6457903,POINT (290212.17405161535 4085196.7120273425),294.0,2462.0,3356.0,3424.0,3389.0,3437.0,3381.0,3326.0,2789.0,2343.0,3105.0,5.0,243.0,625.0,20220308
충청남도 당진시 신평면 매산리 976,36.9554166,126.8277843,POINT (306599.0454908133 4092131.2726029046),120.0,2054.0,2267.0,2598.0,3114.0,3009.0,3175.0,3664.0,3689.0,2913.0,3684.0,5.0,215.0,129.0,20220328
충남 당진시 시청1로 1,36.8894492,126.6457903,POINT (290212.17405161535 4085196.7120273425),120.0,2285.0,3403.0,3413.0,3383.0,3259.0,3241.0,3213.0,2739.0,2283.0,3074.0,5.0,243.0,212.0,20220328
충남 당진시 송산면 유곡로 342-27,36.9764971,126.716416,POINT (296738.14303561696 4094702.252924458),120.0,1890.0,1698.0,1919.0,2119.0,2270.0,2287.0,2218.0,2514.0,2472.0,2338.0,5.0,114.0,95.0,20220328
충청남도 당진시 송악읍 신복운로 5,36.9443998,126.7836024,POINT (302636.37462329975 4090999.525780046),120.0,1843.0,1918.0,2066.0,2170.0,2360.0,2577.0,2727.0,3106.0,2774.0,2846.0,5.0,119.0,169.0,20220328
충청남도 당진시 송악읍 고대공단2길 79-30,36.9858631,126.7458981,POINT (299387.33231683634 4095678.9288823456),120.0,2015.0,2030.0,2143.0,2301.0,2410.0,2382.0,2412.0,2682.0,2611.0,2549.0,10.0,133.0,182.0,20220328
충청남도 당진시 합덕읍 합덕리 344,36.7904994,126.785855,POINT (302440.8840670023 4073918.969208185),120.0,2039.0,2238.0,2684.0,3318.0,3523.0,4064.0,4028.0,4715.0,3768.0,4411.0,5.0,236.0,259.0,20220328
충남 당진시 송산면 유곡로 342-27,36.9764971,126.716416,POINT (296738.14303561696 4094702.252924458),246.0,1825.0,1784.0,1968.0,2199.0,2237.0,2239.0,2238.0,2544.0,2390.0,2229.0,5.0,122.0,271.0,20220402
충남 당진시 시청1로 1,36.8894492,126.6457903,POINT (290212.17405161535 4085196.7120273425),246.0,2398.0,3589.0,3535.0,3527.0,3430.0,3300.0,3211.0,2737.0,2326.0,3202.0,5.0,255.0,397.0,20220402
충청남도 당진시 합덕읍 합덕리 344,36.7904994,126.785855,POINT (302440.8840670023 4073918.969208185),246.0,1974.0,2260.0,2707.0,3376.0,3697.0,4079.0,4275.0,4887.0,3995.0,4645.0,5.0,242.0,530.0,20220402
충청남도 당진시 송악읍 신복운로 5,36.9443998,126.7836024,POINT (302636.37462329975 4090999.525780046),246.0,1869.0,1963.0,2094.0,2175.0,2352.0,2613.0,2731.0,3256.0,2945.0,2939.0,5.0,120.0,454.0,20220402
충청남도 당진시 송악읍 고대공단2길 79-30,36.9858631,126.7458981,POINT (299387.33231683634 4095678.9288823456),246.0,1973.0,1999.0,2122.0,2292.0,2385.0,2353.0,2364.0,2706.0,2660.0,2437.0,10.0,132.0,375.0,20220402
충청남도 당진시 신평면 매산리 976,36.9554166,126.8277843,POINT (306599.0454908133 4092131.2726029046),246.0,2070.0,2339.0,2561.0,2979.0,3133.0,3217.0,3327.0,3786.0,3106.0,3491.0,5.0,202.0,290.0,20220402
