주소,Latitude,Longitude,geometry,AOT,B1,B2,B3,B4,B5,B6,B7,B8A,B11,B12,SCL,TCI,WVP,Date
충남 당진시 송산면 유곡로 342-27,36.9764971,126.716416,POINT (296738.14303561696 4094702.252924458),90.0,1679.0,1732.0,1932.0,2180.0,2099.0,2102.0,2200.0,2233.0,2107.0,2258.0,5.0,120.0,232.0,20210117
충청남도 당진시 신평면 매산리 976,36.9554166,126.8277843,POINT (306599.0454908133 4092131.2726029046),90.0,1928.0,2090.0,2240.0,2445.0,2515.0,2593.0,2684.0,3301.0,2983.0,2955.0,5.0,146.0,57.0,20210117
충청남도 당진시 합덕읍 합덕리 344,36.7904994,126.785855,POINT (302440.8840670023 4073918.969208185),90.0,1916.0,2180.0,2597.0,3237.0,3616.0,3780.0,3763.0,4537.0,3842.0,4113.0,5.0,229.0,303.0,20210117
충청남도 당진시 송악읍 신복운로 5,36.9443998,126.7836024,POINT (302636.37462329975 4090999.525780046),90.0,1540.0,1776.0,1885.0,2058.0,2258.0,2418.0,2572.0,3066.0,2771.0,2827.0,5.0,108.0,268.0,20210117
충청남도 당진시 송악읍 고대공단2길 79-30,36.9858631,126.7458981,POINT (299387.33231683634 4095678.9288823456),90.0,1719.0,1949.0,2040.0,2191.0,2245.0,2225.0,2209.0,2431.0,2416.0,2300.0,10.0,122.0,189.0,20210117
충남 당진시 시청1로 1,36.8894492,126.6457903,POINT (290212.17405161535 4085196.7120273425),90.0,1793.0,2307.0,2472.0,2472.0,2383.0,2377.0,2484.0,3054.0,3027.0,2579.0,5.0,148.0,189.0,20210117
충남 당진시 송산면 유곡로 342-27,36.9764971,126.716416,POINT (296738.14303561696 4094702.252924458),96.0,1742.0,1770.0,2007.0,2279.0,2242.0,2234.0,2320.0,2248.0,2178.0,2408.0,5.0,129.0,211.0,20210127
충남 당진시 시청1로 1,36.8894492,126.6457903,POINT (290212.17405161535 4085196.7120273425),96.0,1784.0,2196.0,2345.0,2329.0,2404.0,2280.0,2228.0,2786.0,2591.0,2348.0,5.0,137.0,174.0,20210127
충청남도 당진시 신평면 매산리 976,36.9554166,126.8277843,POINT (306599.0454908133 4092131.2726029046),96.0,1879.0,2023.0,2115.0,2288.0,2388.0,2424.0,2501.0,3047.0,2736.0,2753.0,10.0,131.0,211.0,20210127
충청남도 당진시 합덕읍 합덕리 344,36.7904994,126.785855,POINT (302440.8840670023 4073918.969208185),96.0,1773.0,1963.0,2291.0,2865.0,3168.0,3289.0,3427.0,3791.0,3110.0,3608.0,5.0,190.0,265.0,20210127
충청남도 당진시 송악읍 신복운로 5,36.9443998,126.7836024,POINT (302636.37462329975 4090999.525780046),96.0,1582.0,1773.0,1887.0,2070.0,2252.0,2424.0,2568.0,2961.0,2602.0,2841.0,5.0,109.0,243.0,20210127
