주소,Latitude,Longitude,geometry,AOT,B1,B2,B3,B4,B5,B6,B7,B8A,B11,B12,SCL,TCI,WVP,Date
충남 천안시 동남구 복자1길 24 문성어린이집,36.8141708,127.152144,POINT (335177.6646855867 4075851.0193520775),84.0,1736.0,1840.0,2010.0,1998.0,1982.0,1956.0,1987.0,2072.0,1830.0,2178.0,5.0,104.0,165.0,20190103
충청남도 천안시 서북구 음봉로 861-50,36.8286483,127.1049709,POINT (331001.40815163555 4077539.6485537067),84.0,2072.0,2111.0,2268.0,2398.0,2391.0,2438.0,2446.0,2687.0,2398.0,2606.0,5.0,143.0,129.0,20190103
충남 천안시 서북구 성성동,36.8440202,127.1265174,POINT (332956.5649321175 4079207.218588578),84.0,1557.0,1726.0,1895.0,2101.0,2086.0,2339.0,2246.0,2754.0,2433.0,2395.0,5.0,111.0,197.0,20190103
충청남도 천안시 서북구 성거읍 천흥8길 7,36.8833901,127.2075003,POINT (340259.84982354497 4083436.576622394),84.0,1704.0,1942.0,2093.0,2215.0,2177.0,2249.0,2316.0,2541.0,2399.0,2632.0,5.0,124.0,230.0,20190103
충남 천안시 동남구 천안천변길 127,36.7823546,127.1205056,POINT (332285.95916289696 4072376.1533426363),84.0,1891.0,2245.0,2200.0,2150.0,2158.0,2137.0,2073.0,3096.0,2347.0,2041.0,10.0,118.0,230.0,20190103
충남 천안시 서북구 성성동,36.8440202,127.1265174,POINT (332956.5649321175 4079207.218588578),114.0,1762.0,1860.0,1993.0,2123.0,2244.0,2372.0,2409.0,2921.0,2666.0,2603.0,5.0,114.0,386.0,20190108
충청남도 천안시 서북구 성거읍 천흥8길 7,36.8833901,127.2075003,POINT (340259.84982354497 4083436.576622394),114.0,1755.0,2154.0,2246.0,2347.0,2271.0,2373.0,2513.0,2839.0,2546.0,2778.0,5.0,139.0,370.0,20190108
충남 천안시 동남구 천안천변길 127,36.7823546,127.1205056,POINT (332285.95916289696 4072376.1533426363),114.0,2089.0,2343.0,2288.0,2273.0,2288.0,2335.0,2302.0,3120.0,2492.0,2117.0,10.0,132.0,323.0,20190108
충청남도 천안시 서북구 음봉로 861-50,36.8286483,127.1049709,POINT (331001.40815163555 4077539.6485537067),114.0,2265.0,2944.0,2948.0,2987.0,3006.0,3010.0,2993.0,3308.0,2797.0,2959.0,5.0,203.0,288.0,20190108
충남 천안시 동남구 복자1길 24 문성어린이집,36.8141708,127.152144,POINT (335177.6646855867 4075851.0193520775),114.0,1872.0,2238.0,2253.0,2261.0,2174.0,2163.0,2086.0,2124.0,1898.0,2238.0,6.0,128.0,161.0,20190108
충청남도 천안시 서북구 성거읍 천흥8길 7,36.8833901,127.2075003,POINT (340259.84982354497 4083436.576622394),108.0,2198.0,2317.0,2400.0,2469.0,2472.0,2554.0,2651.0,2845.0,2604.0,2827.0,5.0,150.0,360.0,20190113
충남 천안시 동남구 천안천변길 127,36.7823546,127.1205056,POINT (332285.95916289696 4072376.1533426363),108.0,2402.0,2504.0,2448.0,2481.0,2482.0,2517.0,2416.0,3150.0,2346.0,2444.0,10.0,151.0,323.0,20190113
충남 천안시 서북구 성성동,36.8440202,127.1265174,POINT (332956.5649321175 4079207.218588578),108.0,2155.0,2090.0,2228.0,2361.0,2497.0,2604.0,2580.0,2981.0,2586.0,2812.0,5.0,141.0,421.0,20190113
충청남도 천안시 서북구 음봉로 861-50,36.8286483,127.1049709,POINT (331001.40815163555 4077539.6485537067),108.0,2248.0,2269.0,2371.0,2486.0,2556.0,2569.0,2597.0,2840.0,2644.0,2673.0,5.0,152.0,290.0,20190113
충남 천안시 동남구 복자1길 24 문성어린이집,36.8141708,127.152144,POINT (335177.6646855867 4075851.0193520775),108.0,2230.0,2343.0,2454.0,2420.0,2400.0,2307.0,2330.0,2195.0,1911.0,2341.0,6.0,142.0,244.0,20190113
