주소,Latitude,Longitude,geometry,AOT,B1,B2,B3,B4,B5,B6,B7,B8A,B11,B12,SCL,TCI,WVP,Date
충남 천안시 서북구 성성동,36.8440202,127.1265174,POINT (332956.5649321175 4079207.218588578),348.0,4072.0,3231.0,2989.0,2795.0,2793.0,2795.0,2801.0,2365.0,2054.0,2722.0,8.0,185.0,422.0,20200103
충남 천안시 동남구 천안천변길 127,36.7823546,127.1205056,POINT (332285.95916289696 4072376.1533426363),348.0,2821.0,3051.0,2936.0,2885.0,2936.0,2882.0,2810.0,3331.0,2633.0,2718.0,5.0,192.0,444.0,20200103
충청남도 천안시 서북구 성거읍 천흥8길 7,36.8833901,127.2075003,POINT (340259.84982354497 4083436.576622394),342.0,4909.0,5064.0,4728.0,4549.0,4602.0,4473.0,4466.0,3825.0,3016.0,4325.0,9.0,255.0,422.0,20200103
충청남도 천안시 서북구 음봉로 861-50,36.8286483,127.1049709,POINT (331001.40815163555 4077539.6485537067),348.0,3835.0,5292.0,4833.0,4484.0,4291.0,3977.0,3732.0,3330.0,2505.0,3486.0,9.0,255.0,422.0,20200103
충남 천안시 동남구 복자1길 24 문성어린이집,36.8141708,127.152144,POINT (335177.6646855867 4075851.0193520775),342.0,7757.0,6996.0,6334.0,5931.0,5882.0,5735.0,5616.0,4788.0,4179.0,5462.0,9.0,255.0,422.0,20200103
충남 천안시 동남구 복자1길 24 문성어린이집,36.8141708,127.152144,POINT (335177.6646855867 4075851.0193520775),96.0,1984.0,1989.0,2132.0,2183.0,2361.0,2192.0,2123.0,2265.0,1950.0,2385.0,5.0,121.0,192.0,20200118
충청남도 천안시 서북구 음봉로 861-50,36.8286483,127.1049709,POINT (331001.40815163555 4077539.6485537067),96.0,2046.0,2268.0,2396.0,2507.0,2524.0,2538.0,2586.0,2753.0,2441.0,2631.0,5.0,153.0,208.0,20200118
충남 천안시 서북구 성성동,36.8440202,127.1265174,POINT (332956.5649321175 4079207.218588578),96.0,1808.0,1823.0,1976.0,2144.0,2260.0,2391.0,2537.0,2904.0,2423.0,2593.0,5.0,118.0,255.0,20200118
충청남도 천안시 서북구 성거읍 천흥8길 7,36.8833901,127.2075003,POINT (340259.84982354497 4083436.576622394),96.0,1949.0,2076.0,2214.0,2339.0,2340.0,2348.0,2450.0,2683.0,2405.0,2675.0,5.0,137.0,242.0,20200118
충남 천안시 동남구 천안천변길 127,36.7823546,127.1205056,POINT (332285.95916289696 4072376.1533426363),96.0,2072.0,2246.0,2201.0,2134.0,2109.0,2121.0,2111.0,3018.0,2294.0,1992.0,10.0,117.0,261.0,20200118
충남 천안시 동남구 복자1길 24 문성어린이집,36.8141708,127.152144,POINT (335177.6646855867 4075851.0193520775),216.0,1742.0,2281.0,2290.0,2332.0,2152.0,2308.0,2159.0,2243.0,2128.0,2347.0,5.0,137.0,404.0,20200123
충남 천안시 동남구 천안천변길 127,36.7823546,127.1205056,POINT (332285.95916289696 4072376.1533426363),216.0,2011.0,2131.0,2104.0,2053.0,2163.0,1972.0,2079.0,3034.0,2377.0,1966.0,6.0,108.0,511.0,20200123
충청남도 천안시 서북구 성거읍 천흥8길 7,36.8833901,127.2075003,POINT (340259.84982354497 4083436.576622394),210.0,1692.0,2023.0,2140.0,2264.0,2248.0,2335.0,2486.0,2846.0,2530.0,2720.0,5.0,129.0,478.0,20200123
충남 천안시 서북구 성성동,36.8440202,127.1265174,POINT (332956.5649321175 4079207.218588578),219.0,1639.0,1695.0,1840.0,1945.0,2153.0,2255.0,2307.0,2782.0,2454.0,2458.0,5.0,94.0,451.0,20200123
충청남도 천안시 서북구 음봉로 861-50,36.8286483,127.1049709,POINT (331001.40815163555 4077539.6485537067),222.0,1950.0,2089.0,2207.0,2362.0,2446.0,2409.0,2479.0,2676.0,2489.0,2489.0,5.0,139.0,350.0,20200123
충남 천안시 동남구 복자1길 24 문성어린이집,36.8141708,127.152144,POINT (335177.6646855867 4075851.0193520775),537.0,1943.0,2034.0,2266.0,2388.0,2395.0,2398.0,2531.0,2443.0,2157.0,2418.0,5.0,138.0,297.0,20200207
충청남도 천안시 서북구 음봉로 861-50,36.8286483,127.1049709,POINT (331001.40815163555 4077539.6485537067),552.0,2218.0,2372.0,2499.0,2656.0,2704.0,2676.0,2742.0,2870.0,2497.0,2823.0,5.0,166.0,313.0,20200207
충남 천안시 서북구 성성동,36.8440202,127.1265174,POINT (332956.5649321175 4079207.218588578),552.0,1871.0,1973.0,2146.0,2356.0,2495.0,2550.0,2706.0,3149.0,2698.0,2849.0,5.0,140.0,390.0,20200207
