주소,Latitude,Longitude,geometry,AOT,B1,B2,B3,B4,B5,B6,B7,B8A,B11,B12,SCL,TCI,WVP,Date
인천 중구 서해대로 471(신흥동 2가),37.4662512,126.6338835,POINT (290749.0877999738 4149226.2591608195),96.0,1534.0,1823.0,1794.0,1836.0,1979.0,1953.0,2192.0,2018.0,1884.0,1977.0,5.0,85.0,283.0,20190103
인천 옹진군 백령면 연화리,37.9484951,124.6376388,POINT (116637.66880993702 4209084.994265814),66.0,1606.0,1701.0,1789.0,1593.0,1459.0,1201.0,1149.0,1011.0,1016.0,1103.0,6.0,60.0,270.0,20190103
인천광역시 옹진군 영흥면 영흥로251번길 90,37.2559865,126.4837862,POINT (276850.62637466064 4126237.8003140516),84.0,1721.0,1815.0,1948.0,2109.0,2334.0,2548.0,2727.0,2729.0,2350.0,2826.0,5.0,113.0,290.0,20190103
인천광역시 중구 서해대로 365-1,37.4599908,126.6297202,POINT (290363.3547443239 4148540.8260844573),96.0,1543.0,1799.0,1967.0,2089.0,2187.0,2321.0,2391.0,3037.0,2556.0,2771.0,5.0,111.0,270.0,20190103
인천광역시 중구 하늘중앙로 132,37.4950052,126.5607939,POINT (284367.00274456077 4152582.054428128),90.0,1229.0,1240.0,1319.0,1271.0,1548.0,2385.0,2479.0,1798.0,1430.0,2707.0,4.0,28.0,323.0,20190103
인천광역시 남동구 남동대로 668,37.4419936,126.7073869,POINT (297184.85656165413 4146373.643580235),96.0,1715.0,1876.0,2126.0,1944.0,2171.0,2152.0,2378.0,2884.0,2602.0,2608.0,5.0,97.0,340.0,20190103
인천광역시 미추홀구 구월남로 27,37.4552723,126.6937559,POINT (296014.9073930122 4147876.5604267255),96.0,1366.0,1404.0,1539.0,1667.0,1891.0,2205.0,2204.0,2623.0,2153.0,2630.0,5.0,69.0,206.0,20190103
인천광역시 서구 중봉대로 274,37.5035894,126.6489955,POINT (292189.2558350662 4153336.0707020573),96.0,1787.0,2133.0,1974.0,2022.0,2128.0,2127.0,2747.0,3391.0,3323.0,2848.0,5.0,104.0,345.0,20190103
인천광역시 남동구 서창남로 101,37.4274542,126.7459827,POINT (300561.0863731684 4144677.877577401),96.0,1708.0,1938.0,2176.0,2276.0,2626.0,2872.0,3131.0,3409.0,2790.0,3279.0,5.0,129.0,311.0,20190103
인천 옹진군 덕적면 진리,37.2288953,126.1397078,POINT (246238.85493810964 4124098.899863111),72.0,2052.0,1741.0,1879.0,1710.0,2086.0,3089.0,3277.0,2266.0,1750.0,3562.0,5.0,73.0,407.0,20190103
인천광역시 연수구 센트럴로 350,37.4063111,126.6352338,POINT (290701.5507539506 4142571.925351378),90.0,1657.0,2220.0,2665.0,3182.0,3414.0,3387.0,3504.0,4276.0,3577.0,3735.0,5.0,222.0,311.0,20190103
인천 중구 항동7가 1-48,37.462381,126.6232851,POINT (289800.8199484823 4148820.409478512),96.0,1304.0,1417.0,1499.0,1197.0,1138.0,1051.0,1076.0,1063.0,1080.0,1083.0,6.0,20.0,270.0,20190103
인천 옹진군 연평면 연평리 631,37.6661767,125.7023834,POINT (209129.57154348277 4173895.719628725),60.0,1838.0,1841.0,2113.0,2417.0,2608.0,2663.0,2791.0,3616.0,3117.0,2996.0,5.0,143.0,269.0,20190103
인천 옹진군 덕적면 울도리 85번지,37.025088,125.9958066,POINT (232752.5862771126 4101876.63504341),66.0,1423.0,1748.0,1973.0,2135.0,2240.0,2660.0,2823.0,2816.0,2250.0,3101.0,5.0,116.0,505.0,20190103
인천광역시 계양구 봉오대로600번길 14,37.5290575,126.7151646,POINT (298107.585802089 4156018.0079645114),96.0,1601.0,1576.0,1809.0,2108.0,2386.0,2609.0,2726.0,3147.0,2820.0,2901.0,5.0,112.0,347.0,20190103
인천광역시 연수구 인천신항대로 866-9,37.3540019,126.627735,POINT (289891.76582510886 4136784.0816444745),90.0,1703.0,1946.0,2546.0,3102.0,3318.0,3371.0,3467.0,4769.0,4128.0,3441.0,5.0,214.0,327.0,20190103
인천광역시 서구 원석로 41 (석남동),37.5001301,126.6401558,POINT (291398.1484609338 4152971.7717442918),96.0,1435.0,1446.0,1590.0,1885.0,2132.0,2127.0,2331.0,2823.0,2509.0,2678.0,6.0,91.0,270.0,20190103
인천광역시 중구 축항대로118번길 147,37.4434015,126.5983328,POINT (287539.9582342448 4146770.317275809),90.0,1520.0,1740.0,1712.0,1811.0,1850.0,1882.0,2144.0,2791.0,2762.0,2560.0,5.0,82.0,303.0,20190103
