주소,Latitude,Longitude,geometry,AOT,B1,B2,B3,B4,B5,B6,B7,B8A,B11,B12,SCL,TCI,WVP,Date
인천광역시 계양구 경명대로 1179 (병방동),37.5432967,126.7377312,POINT (300139.9147063313 4157549.8401594856),354.0,1192.0,1444.0,1509.0,1715.0,2016.0,2311.0,2454.0,2423.0,2071.0,2616.0,5.0,73.0,465.0,20200103
인천 옹진군 백령면 연화리,37.9484951,124.6376388,POINT (116637.66880993702 4209084.994265814),372.0,1378.0,1667.0,1658.0,1373.0,1240.0,1076.0,1085.0,1049.0,1058.0,1031.0,6.0,38.0,410.0,20200103
인천광역시 옹진군 영흥면 영흥로251번길 90,37.2559865,126.4837862,POINT (276850.62637466064 4126237.8003140516),360.0,1515.0,1719.0,1823.0,2056.0,2380.0,2567.0,2822.0,2584.0,2285.0,2846.0,5.0,108.0,389.0,20200103
인천광역시 중구 서해대로 365-1,37.4599908,126.6297202,POINT (290363.3547443239 4148540.8260844573),360.0,1200.0,1882.0,2047.0,2111.0,2281.0,2447.0,2528.0,3756.0,2953.0,3162.0,5.0,113.0,509.0,20200103
인천광역시 중구 하늘중앙로 132,37.4950052,126.5607939,POINT (284367.00274456077 4152582.054428128),354.0,806.0,1007.0,1137.0,1116.0,1418.0,2279.0,2418.0,1801.0,1496.0,2743.0,3.0,11.0,410.0,20200103
인천광역시 남동구 남동대로 668,37.4419936,126.7073869,POINT (297184.85656165413 4146373.643580235),361.0,1509.0,2061.0,2401.0,1971.0,2159.0,2236.0,2362.0,3083.0,2913.0,3020.0,5.0,98.0,518.0,20200103
인천광역시 미추홀구 구월남로 27,37.4552723,126.6937559,POINT (296014.9073930122 4147876.5604267255),360.0,1129.0,1368.0,1440.0,1644.0,1991.0,2151.0,2479.0,2514.0,2157.0,2506.0,5.0,66.0,348.0,20200103
인천광역시 서구 중봉대로 274,37.5035894,126.6489955,POINT (292189.2558350662 4153336.0707020573),360.0,1562.0,2240.0,1927.0,1949.0,2115.0,2197.0,2814.0,3942.0,3712.0,3127.0,5.0,97.0,603.0,20200103
인천광역시 남동구 서창남로 101,37.4274542,126.7459827,POINT (300561.0863731684 4144677.877577401),366.0,1511.0,1832.0,2089.0,2395.0,2657.0,2938.0,2977.0,3302.0,2659.0,3257.0,5.0,142.0,422.0,20200103
인천광역시 연수구 센트럴로 350,37.4063111,126.6352338,POINT (290701.5507539506 4142571.925351378),360.0,1257.0,1929.0,2366.0,2962.0,3132.0,3346.0,3484.0,3940.0,3054.0,3671.0,5.0,199.0,429.0,20200103
인천 서구 오류동 경인항,37.5584727,126.6060332,POINT (288546.25815093145 4159522.1871398496),354.0,1023.0,939.0,1039.0,1089.0,1314.0,1180.0,1249.0,1486.0,1466.0,1303.0,6.0,10.0,410.0,20200103
인천 중구 항동7가 1-48,37.462381,126.6232851,POINT (289800.8199484823 4148820.409478512),360.0,873.0,1099.0,1144.0,925.0,886.0,824.0,866.0,1066.0,1097.0,835.0,6.0,1.0,410.0,20200103
인천 옹진군 연평면 연평리 631,37.6661767,125.7023834,POINT (209129.57154348277 4173895.719628725),318.0,1484.0,1426.0,1610.0,1910.0,2078.0,2238.0,2396.0,3027.0,2486.0,2511.0,5.0,90.0,336.0,20200103
인천 옹진군 덕적면 울도리 85번지,37.025088,125.9958066,POINT (232752.5862771126 4101876.63504341),366.0,1203.0,1529.0,1712.0,1953.0,2291.0,2902.0,3048.0,2784.0,2118.0,3294.0,5.0,97.0,617.0,20200103
인천광역시 계양구 봉오대로600번길 14,37.5290575,126.7151646,POINT (298107.585802089 4156018.0079645114),360.0,1362.0,1344.0,1524.0,1934.0,2213.0,2555.0,2644.0,3040.0,2685.0,2832.0,5.0,95.0,469.0,20200103
인천광역시 연수구 인천신항대로 866-9,37.3540019,126.627735,POINT (289891.76582510886 4136784.0816444745),366.0,1353.0,1779.0,2364.0,3056.0,3251.0,3367.0,3379.0,4503.0,3777.0,3367.0,5.0,209.0,467.0,20200103
