주소,Latitude,Longitude,geometry,AOT,B1,B2,B3,B4,B5,B6,B7,B8A,B11,B12,SCL,TCI,WVP,Date
충북 청주시 흥덕구 직지대로 393(송정동),36.645119,127.4437347,POINT (360883.80798847566 4056633.267447483),96.0,2521.0,2882.0,3096.0,3300.0,3262.0,3185.0,3411.0,3392.0,3142.0,3122.0,5.0,234.0,486.0,20200118
충청북도 청주시 상당구 가덕면 보청대로 4650,36.55342,127.5487467,POINT (370117.8869453308 4046313.442768624),94.0,1753.0,2038.0,2207.0,2287.0,2423.0,2569.0,2543.0,2793.0,2463.0,2660.0,5.0,132.0,422.0,20200118
충청북도 청주시 흥덕구 오송읍 오송생명로 150,36.6311519,127.3233677,POINT (350096.14946677117 4055264.996861825),96.0,1638.0,1698.0,1964.0,2331.0,2517.0,2817.0,2957.0,3702.0,2987.0,3270.0,5.0,134.0,255.0,20200118
충청북도 청주시 서원구 원흥로 81,36.6133842,127.4680905,POINT (363004.9758504072 4053077.6461173724),96.0,1505.0,1485.0,1656.0,1678.0,1837.0,1883.0,1892.0,2213.0,1992.0,2085.0,5.0,70.0,261.0,20200118
충청북도 청주시 청원구 오창읍 오창대로 197,36.7148573,127.4185301,POINT (358758.1721787642 4064406.8321068194),95.0,1395.0,1358.0,1450.0,1486.0,1603.0,1907.0,1994.0,2336.0,1863.0,2206.0,5.0,53.0,140.0,20200118
충청북도 청주시 흥덕구 봉명로 163 (봉명동),36.63989,127.4596434,POINT (362296.6933877157 4056030.2274517184),96.0,2007.0,2513.0,2782.0,2650.0,2619.0,2644.0,2827.0,2870.0,2403.0,3020.0,5.0,167.0,354.0,20200118
"충북 청주시 상당구 용암동 1590(중흥로 29), 용암1동 주민센터 3층 옥상",36.6088273,127.5012512,POINT (365962.769409876 4052525.3266328513),96.0,1985.0,3405.0,3567.0,3607.0,3515.0,3241.0,3192.0,3270.0,2755.0,3776.0,5.0,255.0,404.0,20200118
충북 청주시 상당구 교동로139번길 20,36.6359862,127.5040362,POINT (366258.7942883392 4055534.37588047),96.0,1747.0,1713.0,1883.0,2075.0,2322.0,2509.0,2759.0,3005.0,2457.0,2826.0,5.0,110.0,390.0,20200118
"충북 청주시 청원구 사천동 233-223번지(사뜸로 61번길 88-14), 청주청원도서관 옥상(2층)",36.6662401,127.4749259,POINT (363709.4584022068 4058931.6413315907),96.0,1562.0,1990.0,2078.0,2068.0,2147.0,2109.0,2090.0,1932.0,1818.0,2141.0,5.0,111.0,261.0,20200118
충북 청주시 흥덕구 복대동,36.6352554,127.4386333,POINT (360409.9554348842 4055546.422020422),96.0,1749.0,1663.0,1771.0,1697.0,1741.0,1750.0,1859.0,2610.0,2203.0,2145.0,5.0,71.0,284.0,20200118
"충북 청주시 청원구 사천동 233-223번지(사뜸로 61번길 88-14), 청주청원도서관 옥상(2층)",36.6662401,127.4749259,POINT (363709.4584022068 4058931.6413315907),162.0,1977.0,2192.0,2144.0,2204.0,2398.0,2390.0,2402.0,2471.0,2218.0,2480.0,10.0,123.0,512.0,20200123
충청북도 청주시 흥덕구 봉명로 163 (봉명동),36.63989,127.4596434,POINT (362296.6933877157 4056030.2274517184),168.0,2138.0,2661.0,2867.0,2694.0,2866.0,2803.0,2828.0,2760.0,2367.0,2982.0,8.0,171.0,512.0,20200123
충청북도 청주시 상당구 가덕면 보청대로 4650,36.55342,127.5487467,POINT (370117.8869453308 4046313.442768624),153.0,1608.0,2163.0,2225.0,2257.0,2347.0,2426.0,2368.0,2680.0,2287.0,2536.0,3.0,129.0,512.0,20200123
충청북도 청주시 흥덕구 오송읍 오송생명로 150,36.6311519,127.3233677,POINT (350096.14946677117 4055264.996861825),180.0,1462.0,1610.0,1874.0,2288.0,2446.0,2838.0,2987.0,4004.0,3217.0,3204.0,5.0,130.0,548.0,20200123
충청북도 청주시 서원구 원흥로 81,36.6133842,127.4680905,POINT (363004.9758504072 4053077.6461173724),162.0,1258.0,1399.0,1491.0,1676.0,1817.0,1818.0,1932.0,2492.0,2048.0,2218.0,5.0,69.0,582.0,20200123
