주소,Latitude,Longitude,geometry,AOT,B1,B2,B3,B4,B5,B6,B7,B8A,B11,B12,SCL,TCI,WVP,Date
충북 청주시 흥덕구 직지대로 393(송정동),36.645119,127.4437347,POINT (360883.80798847566 4056633.267447483),90.0,2571.0,3156.0,3437.0,3758.0,3903.0,3743.0,3634.0,3698.0,3566.0,3711.0,5.0,255.0,444.0,20220112
충북 청주시 상당구 교동로139번길 20,36.6359862,127.5040362,POINT (366258.7942883392 4055534.37588047),90.0,1601.0,1769.0,1888.0,2009.0,2139.0,2303.0,2420.0,2660.0,2313.0,2575.0,5.0,104.0,246.0,20220112
"충북 청주시 상당구 용암동 1590(중흥로 29), 용암1동 주민센터 3층 옥상",36.6088273,127.5012512,POINT (365962.769409876 4052525.3266328513),90.0,1846.0,2607.0,2884.0,2914.0,2855.0,3558.0,2897.0,3121.0,2969.0,3128.0,5.0,192.0,244.0,20220112
충북 청주시 흥덕구 복대동,36.6352554,127.4386333,POINT (360409.9554348842 4055546.422020422),90.0,1719.0,1677.0,1743.0,1624.0,1672.0,1784.0,1811.0,2589.0,2241.0,2110.0,5.0,64.0,201.0,20220112
충청북도 청주시 청원구 오창읍 오창대로 197,36.7148573,127.4185301,POINT (358758.1721787642 4064406.8321068194),89.0,1248.0,1321.0,1330.0,1404.0,1500.0,1789.0,1955.0,2258.0,1885.0,2122.0,5.0,41.0,61.0,20220112
충청북도 청주시 서원구 원흥로 81,36.6133842,127.4680905,POINT (363004.9758504072 4053077.6461173724),90.0,1537.0,1805.0,1951.0,2180.0,2434.0,2488.0,2655.0,2546.0,2070.0,2796.0,5.0,122.0,242.0,20220112
충청북도 청주시 흥덕구 오송읍 오송생명로 150,36.6311519,127.3233677,POINT (350096.14946677117 4055264.996861825),90.0,2071.0,1933.0,2225.0,2719.0,2904.0,3195.0,3346.0,3929.0,3087.0,3656.0,5.0,174.0,165.0,20220112
충청북도 청주시 상당구 가덕면 보청대로 4650,36.55342,127.5487467,POINT (370117.8869453308 4046313.442768624),89.0,1784.0,2266.0,2425.0,2522.0,2596.0,2740.0,2874.0,3139.0,2910.0,3100.0,5.0,154.0,203.0,20220112
충청북도 청주시 흥덕구 봉명로 163 (봉명동),36.63989,127.4596434,POINT (362296.6933877157 4056030.2274517184),90.0,1871.0,2422.0,2787.0,2503.0,2686.0,2594.0,2705.0,2829.0,2474.0,2908.0,5.0,150.0,268.0,20220112
"충북 청주시 청원구 사천동 233-223번지(사뜸로 61번길 88-14), 청주청원도서관 옥상(2층)",36.6662401,127.4749259,POINT (363709.4584022068 4058931.6413315907),90.0,1613.0,1960.0,2036.0,2044.0,2121.0,2157.0,2163.0,1962.0,1823.0,2209.0,5.0,101.0,202.0,20220112
충북 청주시 흥덕구 직지대로 393(송정동),36.645119,127.4437347,POINT (360883.80798847566 4056633.267447483),90.0,2742.0,3099.0,3505.0,3741.0,3921.0,3788.0,3771.0,3862.0,3537.0,3711.0,5.0,254.0,671.0,20220117
"충북 청주시 청원구 사천동 233-223번지(사뜸로 61번길 88-14), 청주청원도서관 옥상(2층)",36.6662401,127.4749259,POINT (363709.4584022068 4058931.6413315907),90.0,1493.0,1762.0,1795.0,1908.0,2013.0,2025.0,2111.0,2130.0,1946.0,2092.0,5.0,94.0,267.0,20220117
충청북도 청주시 흥덕구 오송읍 오송생명로 150,36.6311519,127.3233677,POINT (350096.14946677117 4055264.996861825),90.0,6771.0,6701.0,6631.0,6823.0,6961.0,6955.0,7035.0,7637.0,7107.0,7085.0,8.0,255.0,267.0,20220117
충청북도 청주시 서원구 원흥로 81,36.6133842,127.4680905,POINT (363004.9758504072 4053077.6461173724),90.0,1504.0,1630.0,1770.0,2021.0,2217.0,2398.0,2436.0,2630.0,2282.0,2764.0,5.0,104.0,295.0,20220117
충청북도 청주시 청원구 오창읍 오창대로 197,36.7148573,127.4185301,POINT (358758.1721787642 4064406.8321068194),89.0,1272.0,1241.0,1262.0,1304.0,1342.0,1452.0,1476.0,1525.0,1366.0,1565.0,3.0,34.0,267.0,20220117
충청북도 청주시 흥덕구 봉명로 163 (봉명동),36.63989,127.4596434,POINT (362296.6933877157 4056030.2274517184),90.0,1947.0,2394.0,2723.0,2523.0,2727.0,2638.0,2741.0,2815.0,2340.0,3047.0,5.0,155.0,349.0,20220117
충북 청주시 흥덕구 복대동,36.6352554,127.4386333,POINT (360409.9554348842 4055546.422020422),90.0,1807.0,1677.0,1817.0,1697.0,1705.0,1715.0,1912.0,2734.0,2312.0,2192.0,5.0,72.0,256.0,20220117
"충북 청주시 상당구 용암동 1590(중흥로 29), 용암1동 주민센터 3층 옥상",36.6088273,127.5012512,POINT (365962.769409876 4052525.3266328513),90.0,1928.0,2213.0,2301.0,2444.0,2837.0,2863.0,2660.0,2862.0,2307.0,2987.0,5.0,145.0,353.0,20220117
충북 청주시 상당구 교동로139번길 20,36.6359862,127.5040362,POINT (366258.7942883392 4055534.37588047),90.0,1635.0,1756.0,1907.0,1999.0,2098.0,2302.0,2362.0,2743.0,2497.0,2519.0,5.0,100.0,378.0,20220117
충청북도 청주시 상당구 가덕면 보청대로 4650,36.55342,127.5487467,POINT (370117.8869453308 4046313.442768624),89.0,1830.0,2252.0,2405.0,2470.0,2686.0,2630.0,2756.0,3132.0,2764.0,3202.0,5.0,150.0,314.0,20220117
"충북 청주시 청원구 사천동 233-223번지(사뜸로 61번길 88-14), 청주청원도서관 옥상(2층)",36.6662401,127.4749259,POINT (363709.4584022068 4058931.6413315907),102.0,1491.0,1804.0,1942.0,1968.0,2134.0,2126.0,2217.0,2220.0,1922.0,2248.0,5.0,99.0,331.0,20220127
충청북도 청주시 상당구 가덕면 보청대로 4650,36.55342,127.5487467,POINT (370117.8869453308 4046313.442768624),100.0,1846.0,2250.0,2459.0,2544.0,2702.0,2807.0,2921.0,3276.0,2791.0,3117.0,5.0,160.0,347.0,20220127
충청북도 청주시 흥덕구 오송읍 오송생명로 150,36.6311519,127.3233677,POINT (350096.14946677117 4055264.996861825),102.0,1692.0,1778.0,2043.0,2379.0,2625.0,2820.0,2946.0,2963.0,2500.0,3161.0,5.0,142.0,417.0,20220127
충청북도 청주시 서원구 원흥로 81,36.6133842,127.4680905,POINT (363004.9758504072 4053077.6461173724),102.0,1569.0,1696.0,1810.0,1977.0,2093.0,2278.0,2199.0,2656.0,2261.0,2493.0,5.0,100.0,342.0,20220127
충청북도 청주시 청원구 오창읍 오창대로 197,36.7148573,127.4185301,POINT (358758.1721787642 4064406.8321068194),101.0,1374.0,1347.0,1412.0,1481.0,1663.0,1857.0,1983.0,2349.0,1905.0,2087.0,5.0,51.0,202.0,20220127
충북 청주시 흥덕구 복대동,36.6352554,127.4386333,POINT (360409.9554348842 4055546.422020422),102.0,1807.0,1790.0,1861.0,1785.0,1807.0,1833.0,2030.0,2738.0,2294.0,2310.0,5.0,80.0,321.0,20220127
