주소,Latitude,Longitude,geometry,AOT,B1,B2,B3,B4,B5,B6,B7,B8A,B11,B12,SCL,TCI,WVP,Date
충남 서산시 대산읍 대죽리 1114,37.0126847,126.4266258,POINT (271047.94763243676 4099375.8979847003),162.0,1553.0,1824.0,2271.0,2429.0,2578.0,2804.0,2996.0,2484.0,2902.0,10.0,231.0,261.0,,20220112
충남 서산시 성연면 마루들길 15,36.83905,126.460844,POINT (273579.57085616444 4080027.135119684),162.0,4557.0,4296.0,4305.0,4435.0,4569.0,4519.0,4985.0,4173.0,4601.0,9.0,255.0,261.0,,20220112
충청남도 서산시 대산읍 충의로 1942,36.9380354,126.433915,POINT (271473.29826763924 4091075.0020704586),162.0,1128.0,1463.0,754.0,863.0,867.0,1011.0,2578.0,1540.0,2081.0,5.0,77.0,292.0,,20220112
충청남도 서산시 중앙로 38-1,36.7801111,126.4554792,POINT (272926.9602270731 4073499.962721616),162.0,1498.0,1440.0,1273.0,1350.0,1545.0,1625.0,1798.0,1478.0,2087.0,7.0,132.0,261.0,,20220112
충남 서산시 대산읍 평신1로(독곶리) 한국수자원공사 대산산업용수센터,36.9875793,126.3916719,POINT (267861.1445898953 4096674.800324635),162.0,539.0,591.0,750.0,847.0,932.0,1022.0,1353.0,1143.0,1243.0,2.0,77.0,261.0,,20220112
충남 서산시 대산읍 평신1로(독곶리) 한국수자원공사 대산산업용수센터,36.9875793,126.3916719,POINT (267861.1445898953 4096674.800324635),114.0,7757.0,7769.0,7793.0,8237.0,8677.0,8838.0,8888.0,9109.0,8203.0,9040.0,8.0,255.0,366.0,20220117
충남 서산시 대산읍 대죽리 1114,37.0126847,126.4266258,POINT (271047.94763243676 4099375.8979847003),120.0,2148.0,1865.0,2021.0,2325.0,2624.0,2977.0,3050.0,3446.0,3170.0,3197.0,5.0,135.0,366.0,20220117
충청남도 서산시 대산읍 충의로 1942,36.9380354,126.433915,POINT (271473.29826763924 4091075.0020704586),120.0,1911.0,2003.0,2333.0,1709.0,1853.0,1903.0,2033.0,3408.0,2427.0,3008.0,5.0,73.0,484.0,20220117
충청남도 서산시 중앙로 38-1,36.7801111,126.4554792,POINT (272926.9602270731 4073499.962721616),114.0,1685.0,1878.0,2100.0,1781.0,2078.0,2069.0,2125.0,2406.0,1933.0,2715.0,5.0,80.0,380.0,20220117
충남 서산시 성연면 마루들길 15,36.83905,126.460844,POINT (273579.57085616444 4080027.135119684),120.0,1813.0,1727.0,1671.0,1739.0,1881.0,1954.0,1893.0,2283.0,1970.0,1993.0,5.0,76.0,161.0,20220117
충남 서산시 대산읍 평신1로(독곶리) 한국수자원공사 대산산업용수센터,36.9875793,126.3916719,POINT (267861.1445898953 4096674.800324635),168.0,1906.0,2141.0,2317.0,2592.0,2902.0,3016.0,3228.0,3877.0,3070.0,3511.0,10.0,162.0,369.0,20220127
충청남도 서산시 중앙로 38-1,36.7801111,126.4554792,POINT (272926.9602270731 4073499.962721616),168.0,2033.0,2235.0,2410.0,2166.0,2256.0,2354.0,2367.0,2652.0,2076.0,2868.0,10.0,120.0,369.0,20220127
충남 서산시 대산읍 대죽리 1114,37.0126847,126.4266258,POINT (271047.94763243676 4099375.8979847003),168.0,2249.0,2192.0,2508.0,3007.0,3103.0,3293.0,3325.0,4060.0,3656.0,3608.0,5.0,205.0,485.0,20220127
충남 서산시 성연면 마루들길 15,36.83905,126.460844,POINT (273579.57085616444 4080027.135119684),169.0,1845.0,1843.0,1913.0,1990.0,2091.0,2059.0,2132.0,2337.0,2089.0,2199.0,5.0,101.0,311.0,20220127
충청남도 서산시 대산읍 충의로 1942,36.9380354,126.433915,POINT (271473.29826763924 4091075.0020704586),173.0,1974.0,2233.0,2539.0,2133.0,2182.0,2215.0,2289.0,3483.0,2519.0,3083.0,5.0,116.0,510.0,20220127
