주소,Latitude,Longitude,geometry,AOT,B1,B2,B3,B4,B5,B6,B7,B8A,B11,B12,SCL,TCI,WVP,Date
충남 서산시 대산읍 평신1로(독곶리) 한국수자원공사 대산산업용수센터,36.9875793,126.3916719,POINT (267861.1445898953 4096674.800324635),96.0,1482.0,1896.0,2114.0,2524.0,2831.0,2972.0,3172.0,4271.0,3619.0,3450.0,5.0,155.0,409.0,20210117
충청남도 서산시 대산읍 충의로 1942,36.9380354,126.433915,POINT (271473.29826763924 4091075.0020704586),96.0,1742.0,2503.0,2915.0,2283.0,2236.0,2230.0,2405.0,3623.0,2759.0,3124.0,5.0,131.0,317.0,20210117
충남 서산시 성연면 마루들길 15,36.83905,126.460844,POINT (273579.57085616444 4080027.135119684),90.0,1742.0,2629.0,2836.0,2972.0,2568.0,2969.0,3025.0,3351.0,3177.0,2829.0,5.0,201.0,260.0,20210117
충남 서산시 대산읍 대죽리 1114,37.0126847,126.4266258,POINT (271047.94763243676 4099375.8979847003),90.0,2234.0,2214.0,2517.0,3046.0,3229.0,3334.0,3591.0,4035.0,3819.0,3709.0,5.0,209.0,268.0,20210117
충청남도 서산시 중앙로 38-1,36.7801111,126.4554792,POINT (272926.9602270731 4073499.962721616),90.0,1517.0,1858.0,2076.0,1765.0,1885.0,1936.0,2166.0,2243.0,1836.0,2424.0,5.0,78.0,150.0,20210117
충남 서산시 대산읍 평신1로(독곶리) 한국수자원공사 대산산업용수센터,36.9875793,126.3916719,POINT (267861.1445898953 4096674.800324635),96.0,1990.0,2136.0,2264.0,2461.0,2680.0,2854.0,3001.0,2968.0,2435.0,3260.0,10.0,149.0,211.0,20210127
충청남도 서산시 중앙로 38-1,36.7801111,126.4554792,POINT (272926.9602270731 4073499.962721616),96.0,1458.0,1790.0,2047.0,1742.0,1802.0,1977.0,2091.0,2279.0,1904.0,2577.0,5.0,75.0,211.0,20210127
충청남도 서산시 대산읍 충의로 1942,36.9380354,126.433915,POINT (271473.29826763924 4091075.0020704586),102.0,2011.0,2601.0,3016.0,2357.0,2304.0,2434.0,2559.0,3534.0,2718.0,3190.0,5.0,138.0,209.0,20210127
충남 서산시 성연면 마루들길 15,36.83905,126.460844,POINT (273579.57085616444 4080027.135119684),96.0,1654.0,2134.0,2218.0,2319.0,2349.0,2218.0,2384.0,2598.0,2372.0,2479.0,5.0,135.0,146.0,20210127
충남 서산시 대산읍 대죽리 1114,37.0126847,126.4266258,POINT (271047.94763243676 4099375.8979847003),96.0,2842.0,2945.0,3165.0,3584.0,3797.0,3793.0,3884.0,4047.0,3711.0,4071.0,8.0,254.0,211.0,20210127
