주소,Latitude,Longitude,geometry,AOT,B1,B2,B3,B4,B5,B6,B7,B8A,B11,B12,SCL,TCI,WVP,Date
충남 서산시 대산읍 대죽리 1114,37.0126847,126.4266258,POINT (271047.94763243676 4099375.8979847003),372.0,1913.0,2206.0,2514.0,3189.0,3326.0,3730.0,3915.0,4549.0,3951.0,4148.0,5.0,221.0,572.0,20200103
충남 서산시 성연면 마루들길 15,36.83905,126.460844,POINT (273579.57085616444 4080027.135119684),378.0,1830.0,1986.0,1859.0,1906.0,1973.0,2064.0,2063.0,2244.0,1986.0,2146.0,7.0,92.0,530.0,20200103
충청남도 서산시 대산읍 충의로 1942,36.9380354,126.433915,POINT (271473.29826763924 4091075.0020704586),372.0,1940.0,2378.0,2551.0,2259.0,2310.0,2423.0,2608.0,3678.0,2838.0,3193.0,8.0,128.0,530.0,20200103
충청남도 서산시 중앙로 38-1,36.7801111,126.4554792,POINT (272926.9602270731 4073499.962721616),378.0,4538.0,4260.0,3976.0,3513.0,3540.0,3534.0,3689.0,3665.0,2692.0,4078.0,8.0,255.0,530.0,20200103
충남 서산시 대산읍 평신1로(독곶리) 한국수자원공사 대산산업용수센터,36.9875793,126.3916719,POINT (267861.1445898953 4096674.800324635),372.0,8469.0,8925.0,8266.0,7803.0,7933.0,7854.0,7596.0,5691.0,5152.0,7198.0,9.0,255.0,530.0,20200103
충남 서산시 대산읍 평신1로(독곶리) 한국수자원공사 대산산업용수센터,36.9875793,126.3916719,POINT (267861.1445898953 4096674.800324635),180.0,1212.0,1557.0,1875.0,2285.0,2577.0,2747.0,2937.0,3755.0,2974.0,3297.0,5.0,131.0,486.0,20200118
충청남도 서산시 중앙로 38-1,36.7801111,126.4554792,POINT (272926.9602270731 4073499.962721616),180.0,1374.0,1805.0,2120.0,1756.0,1859.0,1937.0,2057.0,2356.0,1830.0,2658.0,5.0,76.0,339.0,20200118
충청남도 서산시 대산읍 충의로 1942,36.9380354,126.433915,POINT (271473.29826763924 4091075.0020704586),180.0,1788.0,2520.0,3117.0,2354.0,2445.0,2308.0,2545.0,3665.0,2797.0,3555.0,5.0,138.0,471.0,20200118
충남 서산시 성연면 마루들길 15,36.83905,126.460844,POINT (273579.57085616444 4080027.135119684),180.0,1489.0,1571.0,1696.0,1793.0,1839.0,1910.0,1894.0,2526.0,2160.0,2155.0,5.0,82.0,188.0,20200118
충남 서산시 대산읍 대죽리 1114,37.0126847,126.4266258,POINT (271047.94763243676 4099375.8979847003),180.0,1836.0,1969.0,2406.0,2989.0,3173.0,3680.0,3735.0,4319.0,3761.0,4045.0,5.0,202.0,490.0,20200118
충청남도 서산시 대산읍 충의로 1942,36.9380354,126.433915,POINT (271473.29826763924 4091075.0020704586),156.0,2028.0,2544.0,2892.0,2333.0,2458.0,2370.0,2487.0,3770.0,2882.0,3223.0,5.0,136.0,652.0,20200123
충남 서산시 대산읍 대죽리 1114,37.0126847,126.4266258,POINT (271047.94763243676 4099375.8979847003),150.0,2012.0,2247.0,2507.0,2963.0,3068.0,3403.0,3459.0,3992.0,3847.0,3595.0,5.0,201.0,699.0,20200123
충남 서산시 성연면 마루들길 15,36.83905,126.460844,POINT (273579.57085616444 4080027.135119684),150.0,1760.0,2026.0,2030.0,2099.0,2079.0,2175.0,2330.0,2706.0,2395.0,2397.0,5.0,111.0,388.0,20200123
충청남도 서산시 중앙로 38-1,36.7801111,126.4554792,POINT (272926.9602270731 4073499.962721616),150.0,1692.0,2028.0,2248.0,1903.0,1943.0,2090.0,2165.0,2300.0,1885.0,2614.0,5.0,91.0,492.0,20200123
충남 서산시 대산읍 평신1로(독곶리) 한국수자원공사 대산산업용수센터,36.9875793,126.3916719,POINT (267861.1445898953 4096674.800324635),156.0,1706.0,2021.0,2154.0,2439.0,2669.0,2933.0,3145.0,4010.0,3329.0,3363.0,5.0,147.0,697.0,20200123
충남 서산시 대산읍 평신1로(독곶리) 한국수자원공사 대산산업용수센터,36.9875793,126.3916719,POINT (267861.1445898953 4096674.800324635),432.0,1946.0,2095.0,2219.0,2448.0,2691.0,2803.0,2980.0,3821.0,3061.0,3190.0,10.0,148.0,464.0,20200207
충청남도 서산시 중앙로 38-1,36.7801111,126.4554792,POINT (272926.9602270731 4073499.962721616),372.0,1896.0,2137.0,2383.0,2099.0,2246.0,2339.0,2447.0,2625.0,2030.0,2845.0,5.0,112.0,534.0,20200207
충청남도 서산시 대산읍 충의로 1942,36.9380354,126.433915,POINT (271473.29826763924 4091075.0020704586),420.0,2136.0,2521.0,2868.0,2421.0,2473.0,2524.0,2685.0,3567.0,2718.0,3511.0,5.0,145.0,574.0,20200207
충남 서산시 성연면 마루들길 15,36.83905,126.460844,POINT (273579.57085616444 4080027.135119684),390.0,1899.0,1899.0,1947.0,2026.0,2121.0,2178.0,2252.0,2653.0,2329.0,2340.0,5.0,105.0,433.0,20200207
충남 서산시 대산읍 대죽리 1114,37.0126847,126.4266258,POINT (271047.94763243676 4099375.8979847003),438.0,2351.0,2390.0,2637.0,2995.0,3235.0,3427.0,3451.0,4350.0,3802.0,3822.0,10.0,203.0,464.0,20200207
충남 서산시 성연면 마루들길 15,36.83905,126.460844,POINT (273579.57085616444 4080027.135119684),408.0,1538.0,1790.0,1834.0,1929.0,1979.0,2197.0,2166.0,2593.0,2211.0,2384.0,5.0,95.0,260.0,20200222
충남 서산시 대산읍 대죽리 1114,37.0126847,126.4266258,POINT (271047.94763243676 4099375.8979847003),432.0,1998.0,1952.0,2060.0,2433.0,2659.0,2795.0,2989.0,3019.0,3142.0,3174.0,10.0,145.0,414.0,20200222
충청남도 서산시 대산읍 충의로 1942,36.9380354,126.433915,POINT (271473.29826763924 4091075.0020704586),426.0,1974.0,2588.0,2849.0,2455.0,2548.0,2505.0,2663.0,3618.0,2851.0,3366.0,5.0,148.0,538.0,20200222
