주소,Latitude,Longitude,geometry,AOT,B1,B2,B3,B4,B5,B6,B7,B8A,B11,B12,SCL,TCI,WVP,Date
전남 목포시 동부로 31번길 20(용당1동 주민센터 옥상),34.8058866,126.3917259,POINT (261401.02330590712 3854618.1679930766),126.0,1714.0,2065.0,2249.0,2309.0,2294.0,2485.0,2273.0,2497.0,2287.0,2370.0,5.0,133.0,259.0,20220107
전남 목포시 삼향천로 28(옥암동),34.8042246,126.4345526,POINT (265314.92401776323 3854332.7432285873),126.0,1630.0,1949.0,2052.0,2218.0,2434.0,2504.0,2691.0,2944.0,2553.0,2734.0,5.0,123.0,131.0,20220107
전남 목포시 삼향천로 28(옥암동),34.8042246,126.4345526,POINT (265314.92401776323 3854332.7432285873),234.0,1836.0,2109.0,2195.0,2263.0,2376.0,2515.0,2685.0,3022.0,2693.0,2771.0,5.0,129.0,304.0,20220211
전남 목포시 동부로 31번길 20(용당1동 주민센터 옥상),34.8058866,126.3917259,POINT (261401.02330590712 3854618.1679930766),234.0,2017.0,2416.0,2513.0,2601.0,2708.0,2795.0,2940.0,2836.0,2575.0,2848.0,5.0,162.0,426.0,20220211
전남 목포시 삼향천로 28(옥암동),34.8042246,126.4345526,POINT (265314.92401776323 3854332.7432285873),180.0,1840.0,2104.0,2200.0,2301.0,2469.0,2572.0,2612.0,3119.0,2803.0,2776.0,5.0,132.0,380.0,20220221
전남 목포시 동부로 31번길 20(용당1동 주민센터 옥상),34.8058866,126.3917259,POINT (261401.02330590712 3854618.1679930766),180.0,2015.0,2282.0,2340.0,2499.0,2601.0,2594.0,2807.0,2818.0,2628.0,2766.0,5.0,154.0,450.0,20220221
전남 목포시 동부로 31번길 20(용당1동 주민센터 옥상),34.8058866,126.3917259,POINT (261401.02330590712 3854618.1679930766),174.0,2127.0,2275.0,2449.0,2542.0,2661.0,2626.0,2727.0,2835.0,2566.0,2796.0,5.0,159.0,511.0,20220226
전남 목포시 삼향천로 28(옥암동),34.8042246,126.4345526,POINT (265314.92401776323 3854332.7432285873),174.0,1827.0,2000.0,2178.0,2257.0,2408.0,2562.0,2618.0,3030.0,2691.0,2767.0,5.0,128.0,464.0,20220226
전남 목포시 삼향천로 28(옥암동),34.8042246,126.4345526,POINT (265314.92401776323 3854332.7432285873),330.0,1980.0,2550.0,2582.0,2537.0,2595.0,2656.0,2757.0,3283.0,2962.0,2935.0,5.0,157.0,606.0,20220303
전남 목포시 동부로 31번길 20(용당1동 주민센터 옥상),34.8058866,126.3917259,POINT (261401.02330590712 3854618.1679930766),330.0,2176.0,2564.0,2670.0,2803.0,2849.0,2873.0,3001.0,2952.0,2889.0,2856.0,5.0,182.0,678.0,20220303
전남 목포시 삼향천로 28(옥암동),34.8042246,126.4345526,POINT (265314.92401776323 3854332.7432285873),132.0,1954.0,2063.0,2193.0,2321.0,2501.0,2586.0,2676.0,3113.0,2764.0,2802.0,5.0,136.0,555.0,20220308
전남 목포시 동부로 31번길 20(용당1동 주민센터 옥상),34.8058866,126.3917259,POINT (261401.02330590712 3854618.1679930766),132.0,2115.0,2397.0,2569.0,2646.0,2903.0,2617.0,2807.0,2950.0,2863.0,3080.0,5.0,166.0,547.0,20220308
전남 목포시 삼향천로 28(옥암동),34.8042246,126.4345526,POINT (265314.92401776323 3854332.7432285873),174.0,1927.0,2195.0,2353.0,2461.0,2725.0,2674.0,2799.0,3299.0,3034.0,2972.0,5.0,148.0,383.0,20220402
전남 목포시 동부로 31번길 20(용당1동 주민센터 옥상),34.8058866,126.3917259,POINT (261401.02330590712 3854618.1679930766),174.0,2040.0,2597.0,2737.0,2844.0,2745.0,2858.0,3133.0,3176.0,2903.0,3264.0,5.0,187.0,345.0,20220402
전남 목포시 동부로 31번길 20(용당1동 주민센터 옥상),34.8058866,126.3917259,POINT (261401.02330590712 3854618.1679930766),354.0,2282.0,2438.0,2590.0,2657.0,2786.0,2752.0,2891.0,3152.0,2864.0,2970.0,5.0,169.0,979.0,20220407
전남 목포시 삼향천로 28(옥암동),34.8042246,126.4345526,POINT (265314.92401776323 3854332.7432285873),354.0,2163.0,2229.0,2363.0,2441.0,2699.0,2809.0,2896.0,3344.0,2965.0,2983.0,5.0,147.0,875.0,20220407
