주소,Latitude,Longitude,geometry,AOT,B1,B2,B3,B4,B5,B6,B7,B8A,B11,B12,SCL,TCI,WVP,Date
전남 목포시 삼향천로 28(옥암동),34.8042246,126.4345526,POINT (265314.92401776323 3854332.7432285873),313.0,2971.0,3308.0,3145.0,3145.0,3236.0,3262.0,3276.0,3086.0,2848.0,3308.0,8.0,219.0,562.0,20200103
전남 목포시 동부로 31번길 20(용당1동 주민센터 옥상),34.8058866,126.3917259,POINT (261401.02330590712 3854618.1679930766),318.0,1647.0,2083.0,2086.0,2149.0,2095.0,2090.0,2179.0,2104.0,1918.0,2286.0,5.0,118.0,600.0,20200103
전남 목포시 동부로 31번길 20(용당1동 주민센터 옥상),34.8058866,126.3917259,POINT (261401.02330590712 3854618.1679930766),96.0,1941.0,2297.0,2516.0,2572.0,2475.0,2799.0,2625.0,2715.0,2575.0,2869.0,5.0,161.0,565.0,20200118
전남 목포시 삼향천로 28(옥암동),34.8042246,126.4345526,POINT (265314.92401776323 3854332.7432285873),96.0,1863.0,2191.0,2346.0,2487.0,2757.0,2786.0,2878.0,3270.0,2907.0,2989.0,5.0,152.0,561.0,20200118
전남 목포시 삼향천로 28(옥암동),34.8042246,126.4345526,POINT (265314.92401776323 3854332.7432285873),342.0,2362.0,2642.0,2691.0,2827.0,3030.0,3044.0,3192.0,3322.0,2945.0,3272.0,5.0,186.0,536.0,20200202
전남 목포시 동부로 31번길 20(용당1동 주민센터 옥상),34.8058866,126.3917259,POINT (261401.02330590712 3854618.1679930766),342.0,2704.0,3462.0,3420.0,3536.0,3381.0,3341.0,3617.0,3217.0,2933.0,3586.0,8.0,255.0,509.0,20200202
전남 목포시 동부로 31번길 20(용당1동 주민센터 옥상),34.8058866,126.3917259,POINT (261401.02330590712 3854618.1679930766),396.0,3775.0,3696.0,3591.0,3489.0,3454.0,3473.0,3567.0,3010.0,2734.0,3488.0,8.0,252.0,539.0,20200207
전남 목포시 삼향천로 28(옥암동),34.8042246,126.4345526,POINT (265314.92401776323 3854332.7432285873),393.0,4678.0,4015.0,3786.0,3760.0,3944.0,4036.0,4075.0,3395.0,3017.0,4070.0,8.0,255.0,539.0,20200207
전남 목포시 삼향천로 28(옥암동),34.8042246,126.4345526,POINT (265314.92401776323 3854332.7432285873),492.0,1948.0,2272.0,2372.0,2569.0,2806.0,2829.0,2912.0,3168.0,2835.0,2976.0,5.0,160.0,675.0,20200222
전남 목포시 동부로 31번길 20(용당1동 주민센터 옥상),34.8058866,126.3917259,POINT (261401.02330590712 3854618.1679930766),498.0,2114.0,2421.0,2563.0,2623.0,2821.0,2917.0,2897.0,2962.0,2621.0,3055.0,5.0,164.0,612.0,20200222
