주소,Latitude,Longitude,geometry,AOT,B1,B2,B3,B4,B5,B6,B7,B8A,B11,B12,SCL,TCI,WVP,Date
광주 동구 서남로 1,35.1458908,126.9230497,POINT (310797.75865170476 3891196.5905304034),,,,,,,,,,,,,,,20200118
광주광역시 북구 모룡대길 68,35.2179317,126.8926976,POINT (308201.797193969 3899245.877970171),83.0,2095.0,2390.0,2646.0,2758.0,2924.0,3059.0,3066.0,3121.0,2970.0,3155.0,5.0,178.0,404.0,20200118
광주광역시 서구 천변우하로 203,35.1633863,126.8493017,POINT (304120.50750823144 3893280.0567061477),84.0,1965.0,2041.0,1927.0,1932.0,1991.0,1970.0,2697.0,3125.0,3081.0,2846.0,5.0,94.0,394.0,20200118
광주 남구 회서로 21번가길 13,35.1319519,126.8933355,POINT (308057.7613781259 3889707.351826575),,,,,,,,,,,,,,,20200118
광주광역시 광산구 평동산단로 184-1,35.1235111,126.7693154,POINT (296735.17687942414 3889017.3224814087),,,,,,,,,,,,,,,20200118
광주 광산구 하남산단 6번로 107,35.204245,126.8072045,POINT (300385.7816490326 3897896.143140977),84.0,2578.0,2530.0,2765.0,2915.0,2889.0,2690.0,2627.0,2989.0,2686.0,2828.0,5.0,195.0,341.0,20200118
광주 광산구 광산로 70,35.140714,126.7988702,POINT (299470.93671329145 3890865.614630747),84.0,1456.0,1481.0,1611.0,1406.0,1342.0,1310.0,1310.0,1272.0,1176.0,1274.0,6.0,40.0,248.0,20200118
광주 북구 첨단과기로 333 (광주테크노파크 벤처지원센터 옥상),35.229323,126.8618795,POINT (305423.6307351225 3900569.4388093716),84.0,1757.0,1578.0,1769.0,1986.0,2178.0,2340.0,2438.0,3171.0,2731.0,2764.0,5.0,103.0,297.0,20200118
광주 북구 북문대로 79,35.1767683,126.8772214,POINT (306695.44474952196 3894709.8088276684),84.0,1462.0,1257.0,1307.0,1319.0,1384.0,1432.0,1432.0,1686.0,1448.0,1475.0,5.0,34.0,248.0,20200118
광주 북구 군왕로 141번길 6 (두암보건지소),35.1741893,126.9325198,POINT (311725.83140428225 3894317.591738831),84.0,1817.0,1891.0,1967.0,2015.0,2163.0,2177.0,2378.0,2606.0,2267.0,2463.0,5.0,104.0,304.0,20200118
광주광역시 남구 덕남길 7,35.1007431,126.8972005,POINT (308336.845210586 3886238.10446562),,,,,,,,,,,,,,,20200118
광주 서구 상무자유로 170,35.1512744,126.8527189,POINT (304402.77874101966 3891929.8107322683),84.0,1710.0,1575.0,1639.0,1647.0,1640.0,1802.0,1908.0,1921.0,1906.0,1971.0,5.0,65.0,274.0,20200118
광주 서구 상무대로 1165 (광주시립미술관 상록전시관 단독건물),35.1550857,126.8885084,POINT (307672.3476625132 3892282.777749469),84.0,1550.0,1388.0,1528.0,1582.0,1796.0,2136.0,2199.0,2195.0,1907.0,2384.0,5.0,62.0,282.0,20200118
광주 동구 서남로 1,35.1458908,126.9230497,POINT (310797.75865170476 3891196.5905304034),84.0,1755.0,1746.0,1792.0,1813.0,1788.0,1921.0,1872.0,1982.0,1730.0,1827.0,5.0,85.0,375.0,20200118
광주광역시 광산구 우산동 1026-2,35.1577625,126.8100651,POINT (300532.626457934 3892734.2350041606),84.0,1948.0,1812.0,2112.0,2123.0,2382.0,3043.0,3103.0,2810.0,2391.0,3334.0,5.0,115.0,410.0,20200118
광주광역시 북구 모룡대길 68,35.2179317,126.8926976,POINT (308201.797193969 3899245.877970171),107,2034,2362,2643,2768,2934,3070,3075,3126,2974,3164,5,180,403,20200118
광주 서구 상무대로 1165 (광주시립미술관 상록전시관 단독건물),35.1550857,126.8885084,POINT (307672.3476625132 3892282.777749469),108,1450,1307,1478,1551,1775,2127,2192,2195,1907,2382,5,57,280,20200118
광주 서구 상무자유로 170,35.1512744,126.8527189,POINT (304402.77874101966 3891929.8107322683),108,1606,1500,1592,1623,1623,1792,1900,1931,1923,1960,5,65,315,20200118
광주 북구 군왕로 141번길 6 (두암보건지소),35.1741893,126.9325198,POINT (311725.83140428225 3894317.591738831),,,,,,,,,,,,,,,20200118
광주 북구 북문대로 79,35.1767683,126.8772214,POINT (306695.44474952196 3894709.8088276684),108,1353,1169,1248,1279,1360,1405,1408,1684,1452,1451,5,30,373,20200118
광주 북구 첨단과기로 333 (광주테크노파크 벤처지원센터 옥상),35.229323,126.8618795,POINT (305423.6307351225 3900569.4388093716),108,1663,1508,1726,1967,2176,2332,2434,3183,2747,2767,5,99,373,20200118
광주광역시 남구 덕남길 7,35.1007431,126.8972005,POINT (308336.845210586 3886238.10446562),,,,,,,,,,,,,,,20200118
광주 광산구 하남산단 6번로 107,35.204245,126.8072045,POINT (300385.7816490326 3897896.143140977),108,2417,2464,2735,2904,2877,2676,2609,2978,2675,2817,5,194,343,20200118
광주광역시 광산구 평동산단로 184-1,35.1235111,126.7693154,POINT (296735.17687942414 3889017.3224814087),,,,,,,,,,,,,,,20200118
광주 남구 회서로 21번가길 13,35.1319519,126.8933355,POINT (308057.7613781259 3889707.351826575),,,,,,,,,,,,,,,20200118
광주광역시 서구 천변우하로 203,35.1633863,126.8493017,POINT (304120.50750823144 3893280.0567061477),108,1872,1978,1888,1909,1975,1948,2699,3136,3084,2844,5,94,393,20200118
광주 광산구 광산로 70,35.140714,126.7988702,POINT (299470.93671329145 3890865.614630747),108,2470,1978,2044,1854,1785,1842,2130,2507,2088,2456,5,89,249,20200118
광주광역시 광산구 우산동 1026-2,35.1577625,126.8100651,POINT (300532.626457934 3892734.2350041606),108,1818,1750,2078,2104,2372,3049,3108,2817,2391,3345,5,113,411,20200118
광주 광산구 광산로 70,35.140714,126.7988702,POINT (299470.93671329145 3890865.614630747),354,3491,3067,3036,2916,2959,3114,3269,3174,2600,3388,8,195,487,20200207
광주광역시 광산구 우산동 1026-2,35.1577625,126.8100651,POINT (300532.626457934 3892734.2350041606),353,2980,2816,2951,2985,3239,3612,3629,3137,2592,3707,8,203,487,20200207
광주광역시 북구 모룡대길 68,35.2179317,126.8926976,POINT (308201.797193969 3899245.877970171),339,2547,2634,2780,2902,3129,3329,3336,3060,2740,3474,8,194,487,20200207
광주광역시 서구 천변우하로 203,35.1633863,126.8493017,POINT (304120.50750823144 3893280.0567061477),348,2641,2466,2412,2425,2563,2702,3064,3087,2800,3078,8,145,487,20200207
광주 남구 회서로 21번가길 13,35.1319519,126.8933355,POINT (308057.7613781259 3889707.351826575),,,,,,,,,,,,,,,20200207
광주광역시 광산구 평동산단로 184-1,35.1235111,126.7693154,POINT (296735.17687942414 3889017.3224814087),,,,,,,,,,,,,,,20200207
광주 광산구 하남산단 6번로 107,35.204245,126.8072045,POINT (300385.7816490326 3897896.143140977),354,3917,3768,3775,3725,3755,3754,3675,3424,3018,3838,8,255,487,20200207
광주 북구 첨단과기로 333 (광주테크노파크 벤처지원센터 옥상),35.229323,126.8618795,POINT (305423.6307351225 3900569.4388093716),348,2698,2351,2483,2643,2860,3085,3136,3384,2844,3348,8,167,487,20200207
광주 북구 군왕로 141번길 6 (두암보건지소),35.1741893,126.9325198,POINT (311725.83140428225 3894317.591738831),,,,,,,,,,,,,,,20200207
광주광역시 남구 덕남길 7,35.1007431,126.8972005,POINT (308336.845210586 3886238.10446562),,,,,,,,,,,,,,,20200207
광주 서구 상무자유로 170,35.1512744,126.8527189,POINT (304402.77874101966 3891929.8107322683),348,2168,2228,2286,2255,2384,2353,2466,2301,2158,2481,10,128,487,20200207
광주 서구 상무대로 1165 (광주시립미술관 상록전시관 단독건물),35.1550857,126.8885084,POINT (307672.3476625132 3892282.777749469),342,2003,1966,2125,2177,2380,2555,2746,2553,2208,2881,10,120,487,20200207
광주 동구 서남로 1,35.1458908,126.9230497,POINT (310797.75865170476 3891196.5905304034),,,,,,,,,,,,,,,20200207
광주 북구 북문대로 79,35.1767683,126.8772214,POINT (306695.44474952196 3894709.8088276684),342,2201,2045,2040,2041,2114,2201,2165,2064,1805,2284,10,108,487,20200207
광주광역시 북구 모룡대길 68,35.2179317,126.8926976,POINT (308201.797193969 3899245.877970171),453,2330,2647,2829,3030,3238,3458,3723,3551,3117,3674,8,207,528,20200222
광주광역시 서구 천변우하로 203,35.1633863,126.8493017,POINT (304120.50750823144 3893280.0567061477),456,1736,1929,1954,1962,2016,2048,2656,3386,2951,3030,5,98,665,20200222
광주 남구 회서로 21번가길 13,35.1319519,126.8933355,POINT (308057.7613781259 3889707.351826575),,,,,,,,,,,,,,,20200222
광주광역시 광산구 평동산단로 184-1,35.1235111,126.7693154,POINT (296735.17687942414 3889017.3224814087),,,,,,,,,,,,,,,20200222
광주 광산구 하남산단 6번로 107,35.204245,126.8072045,POINT (300385.7816490326 3897896.143140977),465,2488,2489,2799,2981,2948,2828,2983,3203,2865,3092,5,202,515,20200222
광주 북구 북문대로 79,35.1767683,126.8772214,POINT (306695.44474952196 3894709.8088276684),456,1220,1310,1458,1501,1598,1639,1630,2059,1683,1782,5,50,491,20200222
광주 북구 첨단과기로 333 (광주테크노파크 벤처지원센터 옥상),35.229323,126.8618795,POINT (305423.6307351225 3900569.4388093716),462,3892,3042,3055,3169,3478,3729,3894,3867,3336,4100,8,221,528,20200222
광주 북구 군왕로 141번길 6 (두암보건지소),35.1741893,126.9325198,POINT (311725.83140428225 3894317.591738831),,,,,,,,,,,,,,,20200222
광주광역시 남구 덕남길 7,35.1007431,126.8972005,POINT (308336.845210586 3886238.10446562),,,,,,,,,,,,,,,20200222
광주 서구 상무자유로 170,35.1512744,126.8527189,POINT (304402.77874101966 3891929.8107322683),456,1600,1803,1942,1978,2104,2121,2216,2381,2146,2244,5,99,533,20200222
광주광역시 광산구 우산동 1026-2,35.1577625,126.8100651,POINT (300532.626457934 3892734.2350041606),462,1749,1889,2169,2278,2625,3135,3446,2985,2441,3424,5,129,705,20200222
광주 광산구 광산로 70,35.140714,126.7988702,POINT (299470.93671329145 3890865.614630747),462,2841,2324,2518,2318,2358,2491,2596,3114,2649,3119,5,133,596,20200222
광주 서구 상무대로 1165 (광주시립미술관 상록전시관 단독건물),35.1550857,126.8885084,POINT (307672.3476625132 3892282.777749469),456,1280,1494,1749,1914,2102,2482,2733,2532,2108,2713,5,93,502,20200222
광주 동구 서남로 1,35.1458908,126.9230497,POINT (310797.75865170476 3891196.5905304034),,,,,,,,,,,,,,,20200222
광주광역시 광산구 우산동 1026-2,35.1577625,126.8100651,POINT (300532.626457934 3892734.2350041606),324,1914,1877,2158,2169,2552,3252,3390,2885,2414,3513,5,120,753,20200227
광주광역시 서구 천변우하로 203,35.1633863,126.8493017,POINT (304120.50750823144 3893280.0567061477),330,1944,1935,1931,1946,2043,2006,2603,3048,2773,2865,5,96,682,20200227
광주 남구 회서로 21번가길 13,35.1319519,126.8933355,POINT (308057.7613781259 3889707.351826575),,,,,,,,,,,,,,,20200227
광주광역시 광산구 평동산단로 184-1,35.1235111,126.7693154,POINT (296735.17687942414 3889017.3224814087),,,,,,,,,,,,,,,20200227
광주 광산구 하남산단 6번로 107,35.204245,126.8072045,POINT (300385.7816490326 3897896.143140977),324,2611,2674,2959,3134,3214,3261,3117,3167,2817,3145,5,218,547,20200227
광주 북구 첨단과기로 333 (광주테크노파크 벤처지원센터 옥상),35.229323,126.8618795,POINT (305423.6307351225 3900569.4388093716),324,1913,1602,1833,1976,2200,2423,2491,3200,2659,2771,5,100,452,20200227
광주 북구 북문대로 79,35.1767683,126.8772214,POINT (306695.44474952196 3894709.8088276684),324,1478,1297,1389,1414,1491,1509,1517,1941,1550,1654,5,43,569,20200227
광주 광산구 광산로 70,35.140714,126.7988702,POINT (299470.93671329145 3890865.614630747),324,2937,2170,2295,2098,2194,2428,2347,3422,2517,2932,5,112,497,20200227
광주 북구 군왕로 141번길 6 (두암보건지소),35.1741893,126.9325198,POINT (311725.83140428225 3894317.591738831),,,,,,,,,,,,,,,20200227
광주광역시 남구 덕남길 7,35.1007431,126.8972005,POINT (308336.845210586 3886238.10446562),,,,,,,,,,,,,,,20200227
광주 서구 상무자유로 170,35.1512744,126.8527189,POINT (304402.77874101966 3891929.8107322683),324,1769,1799,1844,1850,1936,2149,1976,2281,1966,2161,5,87,597,20200227
광주 서구 상무대로 1165 (광주시립미술관 상록전시관 단독건물),35.1550857,126.8885084,POINT (307672.3476625132 3892282.777749469),324,1519,1452,1669,1736,1982,2378,2394,2300,1911,2645,5,76,436,20200227
광주 동구 서남로 1,35.1458908,126.9230497,POINT (310797.75865170476 3891196.5905304034),,,,,,,,,,,,,,,20200227
광주광역시 북구 모룡대길 68,35.2179317,126.8926976,POINT (308201.797193969 3899245.877970171),321,2140,2401,2660,2780,2935,3151,3111,3247,2973,3196,5,181,719,20200227
