주소,Latitude,Longitude,geometry,AOT,B1,B2,B3,B4,B5,B6,B7,B8A,B11,B12,SCL,TCI,WVP,Date
경북 구미시 공단동 256-18 (근로자종합복지회),36.105022,128.3840049,POINT (444555.2012703227 3995772.664007771),162.0,1442.0,1016.0,1069.0,1022.0,1045.0,1014.0,1033.0,1334.0,1151.0,1129.0,5.0,6.0,306.0,20220104
경북 구미시 원평동 56-4(구미중앙로 24),36.13088,128.325864,POINT (439341.84713598574 3998675.5321479873),162.0,1708.0,2198.0,2320.0,2562.0,2558.0,2510.0,2718.0,3665.0,3235.0,3045.0,5.0,161.0,306.0,20220104
경북 구미시 형곡동 142(구미시립도서관),36.1136303,128.3363245,POINT (440270.0209083779 3996755.7301389044),162.0,1492.0,2034.0,2463.0,2316.0,2255.0,2412.0,2907.0,4005.0,2843.0,3498.0,5.0,128.0,346.0,20220104
경상북도 구미시 산동읍 첨단기업1로 17,36.142024,128.4400798,POINT (449626.11692764936 3999846.350115408),162.0,1737.0,946.0,1047.0,1070.0,1082.0,1187.0,1208.0,1525.0,1401.0,1223.0,5.0,9.0,306.0,20220104
경상북도 구미시 이계북로 149,36.1059908,128.418356,POINT (447647.7690277649 3995861.078905105),162.0,1947.0,1856.0,1970.0,1846.0,1915.0,2066.0,1964.0,3081.0,2388.0,2270.0,5.0,86.0,297.0,20220104
경상북도 구미시 산동읍 첨단기업1로 17,36.142024,128.4400798,POINT (449626.11692764936 3999846.350115408),102.0,1811.0,1094.0,1159.0,1192.0,1268.0,1308.0,1375.0,1605.0,1463.0,1373.0,5.0,22.0,116.0,20220114
경북 구미시 형곡동 142(구미시립도서관),36.1136303,128.3363245,POINT (440270.0209083779 3996755.7301389044),102.0,1561.0,2072.0,2359.0,2267.0,2238.0,2387.0,2632.0,3928.0,2846.0,3468.0,5.0,129.0,245.0,20220114
경상북도 구미시 이계북로 149,36.1059908,128.418356,POINT (447647.7690277649 3995861.078905105),102.0,1955.0,1787.0,1875.0,1829.0,1847.0,1976.0,1987.0,2997.0,2269.0,2259.0,5.0,86.0,116.0,20220114
경북 구미시 공단동 256-18 (근로자종합복지회),36.105022,128.3840049,POINT (444555.2012703227 3995772.664007771),102.0,1539.0,1200.0,1187.0,1136.0,1100.0,1116.0,1124.0,1394.0,1233.0,1284.0,5.0,18.0,116.0,20220114
경북 구미시 원평동 56-4(구미중앙로 24),36.13088,128.325864,POINT (439341.84713598574 3998675.5321479873),102.0,1798.0,2094.0,2200.0,2498.0,2486.0,2517.0,2574.0,3507.0,3139.0,2868.0,5.0,156.0,159.0,20220114
