주소,Latitude,Longitude,geometry,AOT,B1,B2,B3,B4,B5,B6,B7,B8A,B11,B12,SCL,TCI,WVP,Date
경북 구미시 공단동 256-18 (근로자종합복지회),36.105022,128.3840049,POINT (444555.2012703227 3995772.664007771),174.0,1797.0,1698.0,1623.0,1473.0,1427.0,1479.0,1427.0,1566.0,1349.0,1621.0,5.0,51.0,46.0,20210104
경상북도 구미시 이계북로 149,36.1059908,128.418356,POINT (447647.7690277649 3995861.078905105),174.0,2166.0,2108.0,2129.0,1986.0,1964.0,2196.0,2135.0,2936.0,2438.0,2549.0,5.0,103.0,359.0,20210104
경상북도 구미시 산동읍 첨단기업1로 17,36.142024,128.4400798,POINT (449626.11692764936 3999846.350115408),174.0,2257.0,2055.0,1949.0,1854.0,1852.0,1857.0,1881.0,1632.0,1594.0,1882.0,10.0,89.0,240.0,20210104
경북 구미시 형곡동 142(구미시립도서관),36.1136303,128.3363245,POINT (440270.0209083779 3996755.7301389044),174.0,1764.0,2120.0,2278.0,2232.0,2343.0,2358.0,2578.0,3978.0,2728.0,3282.0,5.0,123.0,547.0,20210104
경북 구미시 원평동 56-4(구미중앙로 24),36.13088,128.325864,POINT (439341.84713598574 3998675.5321479873),174.0,1946.0,2290.0,2385.0,2576.0,2521.0,2752.0,2787.0,3412.0,3096.0,2909.0,5.0,157.0,465.0,20210104
경북 구미시 공단동 256-18 (근로자종합복지회),36.105022,128.3840049,POINT (444555.2012703227 3995772.664007771),120.0,1465.0,1202.0,1223.0,1151.0,1191.0,1178.0,1196.0,1302.0,1206.0,1209.0,5.0,16.0,141.0,20210109
경북 구미시 원평동 56-4(구미중앙로 24),36.13088,128.325864,POINT (439341.84713598574 3998675.5321479873),120.0,1816.0,2481.0,2656.0,2889.0,2702.0,2943.0,2972.0,3956.0,3538.0,3379.0,5.0,195.0,251.0,20210109
경북 구미시 형곡동 142(구미시립도서관),36.1136303,128.3363245,POINT (440270.0209083779 3996755.7301389044),120.0,1685.0,2078.0,2407.0,2198.0,2268.0,2436.0,2728.0,3915.0,2701.0,3609.0,5.0,127.0,279.0,20210109
경상북도 구미시 산동읍 첨단기업1로 17,36.142024,128.4400798,POINT (449626.11692764936 3999846.350115408),120.0,1920.0,1199.0,1290.0,1306.0,1342.0,1312.0,1341.0,1651.0,1456.0,1418.0,5.0,31.0,141.0,20210109
경상북도 구미시 이계북로 149,36.1059908,128.418356,POINT (447647.7690277649 3995861.078905105),120.0,1988.0,2099.0,2267.0,2136.0,2222.0,2027.0,2395.0,2946.0,2567.0,2414.0,5.0,116.0,141.0,20210109
경북 구미시 형곡동 142(구미시립도서관),36.1136303,128.3363245,POINT (440270.0209083779 3996755.7301389044),102.0,1694.0,2051.0,2312.0,2183.0,2246.0,2333.0,2546.0,3892.0,2663.0,2967.0,5.0,119.0,363.0,20210114
경북 구미시 원평동 56-4(구미중앙로 24),36.13088,128.325864,POINT (439341.84713598574 3998675.5321479873),102.0,1864.0,2275.0,2405.0,2567.0,2600.0,2545.0,2734.0,3367.0,2992.0,2892.0,5.0,160.0,329.0,20210114
경북 구미시 공단동 256-18 (근로자종합복지회),36.105022,128.3840049,POINT (444555.2012703227 3995772.664007771),102.0,1606.0,1503.0,1483.0,1409.0,1419.0,1440.0,1471.0,1829.0,1547.0,1607.0,5.0,43.0,304.0,20210114
경상북도 구미시 이계북로 149,36.1059908,128.418356,POINT (447647.7690277649 3995861.078905105),102.0,2052.0,2051.0,2123.0,2002.0,2104.0,2158.0,2126.0,3095.0,2393.0,2535.0,5.0,105.0,258.0,20210114
경상북도 구미시 산동읍 첨단기업1로 17,36.142024,128.4400798,POINT (449626.11692764936 3999846.350115408),102.0,1917.0,1425.0,1425.0,1490.0,1514.0,1650.0,1669.0,1896.0,1782.0,1738.0,5.0,52.0,304.0,20210114
경북 구미시 공단동 256-18 (근로자종합복지회),36.105022,128.3840049,POINT (444555.2012703227 3995772.664007771),138.0,1415.0,1044.0,1112.0,1064.0,1069.0,1105.0,1090.0,1373.0,1218.0,1158.0,5.0,11.0,223.0,20210119
경상북도 구미시 이계북로 149,36.1059908,128.418356,POINT (447647.7690277649 3995861.078905105),138.0,1977.0,1977.0,2116.0,2034.0,1877.0,2133.0,2218.0,2979.0,2468.0,2338.0,5.0,104.0,238.0,20210119
경상북도 구미시 산동읍 첨단기업1로 17,36.142024,128.4400798,POINT (449626.11692764936 3999846.350115408),138.0,1748.0,1052.0,1134.0,1166.0,1186.0,1218.0,1273.0,1597.0,1455.0,1287.0,5.0,14.0,223.0,20210119
경북 구미시 형곡동 142(구미시립도서관),36.1136303,128.3363245,POINT (440270.0209083779 3996755.7301389044),138.0,1559.0,1942.0,2315.0,2140.0,2138.0,2393.0,2569.0,3703.0,2610.0,3416.0,5.0,116.0,456.0,20210119
경북 구미시 원평동 56-4(구미중앙로 24),36.13088,128.325864,POINT (439341.84713598574 3998675.5321479873),138.0,1758.0,2414.0,2691.0,2893.0,2843.0,2887.0,3264.0,3789.0,3408.0,3302.0,5.0,185.0,367.0,20210119
경상북도 구미시 산동읍 첨단기업1로 17,36.142024,128.4400798,POINT (449626.11692764936 3999846.350115408),108.0,1851.0,1165.0,1241.0,1276.0,1347.0,1324.0,1408.0,1712.0,1470.0,1479.0,5.0,30.0,140.0,20210129
경북 구미시 형곡동 142(구미시립도서관),36.1136303,128.3363245,POINT (440270.0209083779 3996755.7301389044),108.0,1679.0,1976.0,2227.0,2076.0,2138.0,2357.0,2658.0,3728.0,2609.0,3335.0,5.0,107.0,280.0,20210129
경북 구미시 원평동 56-4(구미중앙로 24),36.13088,128.325864,POINT (439341.84713598574 3998675.5321479873),108.0,1805.0,2408.0,2604.0,2879.0,2733.0,2840.0,2998.0,3837.0,3361.0,3294.0,5.0,192.0,246.0,20210129
경북 구미시 공단동 256-18 (근로자종합복지회),36.105022,128.3840049,POINT (444555.2012703227 3995772.664007771),108.0,1511.0,1229.0,1299.0,1217.0,1224.0,1228.0,1197.0,1510.0,1385.0,1412.0,5.0,25.0,140.0,20210129
경상북도 구미시 이계북로 149,36.1059908,128.418356,POINT (447647.7690277649 3995861.078905105),108.0,2046.0,2021.0,2168.0,2087.0,2268.0,2142.0,2200.0,3092.0,2406.0,2747.0,5.0,110.0,140.0,20210129
경북 구미시 공단동 256-18 (근로자종합복지회),36.105022,128.3840049,POINT (444555.2012703227 3995772.664007771),150.0,1439.0,1298.0,1296.0,1204.0,1160.0,1264.0,1344.0,1760.0,1443.0,1523.0,5.0,22.0,149.0,20210203
경북 구미시 원평동 56-4(구미중앙로 24),36.13088,128.325864,POINT (439341.84713598574 3998675.5321479873),150.0,1744.0,2441.0,2670.0,2855.0,2875.0,2869.0,3082.0,3787.0,3424.0,3362.0,5.0,189.0,291.0,20210203
경북 구미시 형곡동 142(구미시립도서관),36.1136303,128.3363245,POINT (440270.0209083779 3996755.7301389044),150.0,1539.0,2010.0,2328.0,2112.0,2139.0,2420.0,2633.0,4141.0,2857.0,3331.0,5.0,111.0,322.0,20210203
경상북도 구미시 산동읍 첨단기업1로 17,36.142024,128.4400798,POINT (449626.11692764936 3999846.350115408),150.0,1809.0,1169.0,1193.0,1213.0,1233.0,1336.0,1378.0,1679.0,1609.0,1455.0,5.0,24.0,149.0,20210203
경상북도 구미시 이계북로 149,36.1059908,128.418356,POINT (447647.7690277649 3995861.078905105),150.0,1984.0,2118.0,2239.0,2095.0,2212.0,2069.0,2124.0,3308.0,2476.0,2716.0,5.0,112.0,149.0,20210203
경북 구미시 공단동 256-18 (근로자종합복지회),36.105022,128.3840049,POINT (444555.2012703227 3995772.664007771),168.0,1430.0,1250.0,1308.0,1239.0,1244.0,1260.0,1249.0,1852.0,1474.0,1637.0,5.0,26.0,145.0,20210208
경상북도 구미시 산동읍 첨단기업1로 17,36.142024,128.4400798,POINT (449626.11692764936 3999846.350115408),168.0,1896.0,1091.0,1200.0,1221.0,1298.0,1403.0,1346.0,1818.0,1564.0,1454.0,5.0,22.0,145.0,20210208
경북 구미시 형곡동 142(구미시립도서관),36.1136303,128.3363245,POINT (440270.0209083779 3996755.7301389044),168.0,1653.0,1956.0,2303.0,2128.0,2197.0,2296.0,2701.0,4044.0,2788.0,3272.0,5.0,112.0,366.0,20210208
경북 구미시 원평동 56-4(구미중앙로 24),36.13088,128.325864,POINT (439341.84713598574 3998675.5321479873),168.0,1756.0,2455.0,2658.0,2903.0,2972.0,2750.0,3018.0,3909.0,3555.0,3346.0,5.0,199.0,189.0,20210208
경상북도 구미시 이계북로 149,36.1059908,128.418356,POINT (447647.7690277649 3995861.078905105),168.0,2021.0,2082.0,2203.0,2078.0,1977.0,2207.0,2257.0,3222.0,2526.0,2540.0,5.0,111.0,138.0,20210208
경북 구미시 원평동 56-4(구미중앙로 24),36.13088,128.325864,POINT (439341.84713598574 3998675.5321479873),252.0,1777.0,2448.0,2715.0,2938.0,2804.0,2955.0,3153.0,3990.0,3527.0,3485.0,5.0,197.0,631.0,20210213
경북 구미시 공단동 256-18 (근로자종합복지회),36.105022,128.3840049,POINT (444555.2012703227 3995772.664007771),252.0,1455.0,1437.0,1545.0,1388.0,1295.0,1321.0,1431.0,2170.0,1706.0,1663.0,5.0,40.0,388.0,20210213
경상북도 구미시 산동읍 첨단기업1로 17,36.142024,128.4400798,POINT (449626.11692764936 3999846.350115408),252.0,2020.0,1299.0,1376.0,1436.0,1529.0,1637.0,1665.0,1901.0,1800.0,1640.0,5.0,44.0,493.0,20210213
경상북도 구미시 이계북로 149,36.1059908,128.418356,POINT (447647.7690277649 3995861.078905105),252.0,1994.0,2174.0,2255.0,2212.0,2409.0,2135.0,2513.0,3373.0,2744.0,2604.0,5.0,126.0,492.0,20210213
경북 구미시 형곡동 142(구미시립도서관),36.1136303,128.3363245,POINT (440270.0209083779 3996755.7301389044),252.0,1594.0,2088.0,2407.0,2184.0,2229.0,2443.0,2744.0,4209.0,2907.0,3519.0,5.0,118.0,677.0,20210213
경상북도 구미시 이계북로 149,36.1059908,128.418356,POINT (447647.7690277649 3995861.078905105),144.0,2108.0,2263.0,2372.0,2295.0,2271.0,2505.0,2293.0,3273.0,2683.0,2645.0,5.0,131.0,284.0,20210218
경상북도 구미시 산동읍 첨단기업1로 17,36.142024,128.4400798,POINT (449626.11692764936 3999846.350115408),144.0,2004.0,1265.0,1348.0,1410.0,1522.0,1609.0,1552.0,2017.0,1779.0,1685.0,5.0,42.0,115.0,20210218
경북 구미시 형곡동 142(구미시립도서관),36.1136303,128.3363245,POINT (440270.0209083779 3996755.7301389044),144.0,1764.0,2031.0,2341.0,2099.0,2224.0,2350.0,2645.0,4031.0,2751.0,3558.0,5.0,108.0,379.0,20210218
경북 구미시 원평동 56-4(구미중앙로 24),36.13088,128.325864,POINT (439341.84713598574 3998675.5321479873),144.0,1907.0,2496.0,2689.0,2947.0,2932.0,2912.0,3093.0,3949.0,3618.0,3324.0,5.0,202.0,380.0,20210218
경북 구미시 공단동 256-18 (근로자종합복지회),36.105022,128.3840049,POINT (444555.2012703227 3995772.664007771),144.0,1906.0,2028.0,2061.0,1919.0,1817.0,1820.0,1817.0,2527.0,1805.0,2194.0,5.0,95.0,163.0,20210218
경북 구미시 원평동 56-4(구미중앙로 24),36.13088,128.325864,POINT (439341.84713598574 3998675.5321479873),240.0,4589.0,4189.0,4004.0,3910.0,4050.0,3891.0,3979.0,4097.0,3781.0,3969.0,9.0,255.0,836.0,20210305
경북 구미시 형곡동 142(구미시립도서관),36.1136303,128.3363245,POINT (440270.0209083779 3996755.7301389044),240.0,7524.0,7416.0,7087.0,6919.0,7122.0,6840.0,6757.0,6402.0,5932.0,6617.0,9.0,255.0,836.0,20210305
경북 구미시 공단동 256-18 (근로자종합복지회),36.105022,128.3840049,POINT (444555.2012703227 3995772.664007771),240.0,7586.0,7942.0,7670.0,7583.0,7800.0,7629.0,7581.0,7778.0,7203.0,7446.0,9.0,255.0,836.0,20210305
