도로명주소,Latitude,Longitude,geometry,AOT,B1,B2,B3,B4,B5,B6,B7,B8A,B11,B12,SCL,TCI,WVP,Date
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),96.0,1931.0,1795.0,2045.0,2201.0,2382.0,2375.0,2433.0,2857.0,2496.0,2415.0,5.0,123.0,647.0,20230112
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),96.0,1595.0,1527.0,1600.0,1595.0,1899.0,1826.0,2003.0,2047.0,1760.0,2214.0,5.0,64.0,789.0,20230112
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),96.0,1798.0,1708.0,1793.0,1746.0,1709.0,1774.0,1701.0,1912.0,1688.0,1888.0,5.0,80.0,641.0,20230112
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),222.0,5804.0,5812.0,5396.0,5141.0,5126.0,5057.0,5038.0,3146.0,2939.0,4989.0,9.0,255.0,164.0,20230117
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),222.0,7791.0,7245.0,6794.0,6504.0,6515.0,6396.0,6354.0,3246.0,3186.0,6251.0,9.0,255.0,164.0,20230117
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),225.0,5755.0,5535.0,5200.0,5001.0,4951.0,4932.0,4938.0,3033.0,2914.0,4893.0,9.0,255.0,164.0,20230117
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),234.0,5080.0,4990.0,4712.0,4602.0,4613.0,4612.0,4646.0,2862.0,2705.0,4640.0,9.0,255.0,164.0,20230117
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),228.0,4569.0,4536.0,4275.0,4105.0,4123.0,4043.0,4058.0,2576.0,2447.0,4036.0,9.0,255.0,164.0,20230117
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),222.0,4292.0,4325.0,4121.0,3980.0,3985.0,3989.0,4034.0,2816.0,2632.0,4024.0,9.0,255.0,164.0,20230117
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),222.0,5998.0,5680.0,5351.0,5201.0,5258.0,5224.0,5283.0,3339.0,3134.0,5303.0,9.0,255.0,164.0,20230117
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),336.0,1832.0,1834.0,2148.0,2431.0,2435.0,2497.0,2588.0,3122.0,2736.0,2672.0,5.0,143.0,315.0,20230201
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),348.0,1942.0,2006.0,2173.0,2190.0,2259.0,2282.0,2391.0,2933.0,2502.0,2660.0,5.0,122.0,406.0,20230201
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),354.0,1495.0,1421.0,1583.0,1718.0,1943.0,2066.0,2266.0,2489.0,2137.0,2422.0,5.0,77.0,468.0,20230201
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),330.0,1243.0,1471.0,1750.0,1933.0,2169.0,2469.0,2703.0,2981.0,2437.0,2944.0,5.0,91.0,390.0,20230201
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),342.0,1595.0,1738.0,1980.0,2295.0,2552.0,2780.0,2935.0,3735.0,2983.0,3285.0,5.0,134.0,325.0,20230201
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),348.0,1742.0,1752.0,1875.0,1895.0,1996.0,2067.0,2165.0,2128.0,1743.0,2298.0,5.0,93.0,405.0,20230201
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),348.0,2060.0,2063.0,2185.0,2161.0,2203.0,2229.0,2270.0,2228.0,1927.0,2368.0,5.0,120.0,331.0,20230201
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),360.0,1468.0,1625.0,1749.0,1959.0,2128.0,2339.0,2484.0,3060.0,2522.0,2640.0,3.0,98.0,277.0,20230206
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),351.0,2503.0,2534.0,2576.0,2629.0,2743.0,2997.0,3148.0,3330.0,2798.0,3284.0,10.0,166.0,277.0,20230206
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),330.0,2042.0,1949.0,1972.0,2015.0,2218.0,2385.0,2449.0,2484.0,2245.0,2604.0,5.0,105.0,370.0,20230206
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),324.0,2075.0,2077.0,2137.0,2095.0,2151.0,2138.0,2308.0,2805.0,2394.0,2497.0,5.0,112.0,314.0,20230206
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),328.0,1780.0,1826.0,1979.0,2130.0,2151.0,2189.0,2226.0,2551.0,2339.0,2231.0,5.0,113.0,285.0,20230206
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),330.0,1936.0,1895.0,1932.0,1845.0,2045.0,2155.0,2130.0,2071.0,1807.0,2228.0,3.0,87.0,277.0,20230206
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),330.0,2308.0,2323.0,2357.0,2278.0,2191.0,2247.0,2366.0,2341.0,2064.0,2460.0,5.0,131.0,237.0,20230206
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),96.0,1903.0,1829.0,1999.0,1964.0,1950.0,2030.0,2258.0,2941.0,2522.0,2516.0,5.0,98.0,123.0,20230221
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),96.0,1626.0,1437.0,1564.0,1657.0,1885.0,2146.0,2210.0,2462.0,2169.0,2339.0,5.0,68.0,192.0,20230221
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),96.0,1617.0,1752.0,1955.0,2098.0,2301.0,2584.0,2813.0,3226.0,2747.0,3033.0,5.0,111.0,153.0,20230221
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),96.0,1440.0,1560.0,1766.0,2067.0,2225.0,2541.0,2695.0,3641.0,2900.0,2904.0,5.0,109.0,94.0,20230221
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),96.0,2012.0,2411.0,2845.0,3114.0,3139.0,3272.0,3311.0,3883.0,3640.0,3300.0,5.0,210.0,142.0,20230221
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),96.0,1551.0,1426.0,1572.0,1586.0,1799.0,2105.0,1924.0,2116.0,1834.0,1934.0,5.0,57.0,118.0,20230221
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),96.0,1788.0,1796.0,1972.0,1933.0,1952.0,1875.0,1983.0,2183.0,1964.0,2172.0,5.0,93.0,118.0,20230221
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),96.0,1813.0,1890.0,1978.0,1995.0,2026.0,2059.0,2101.0,2280.0,2054.0,2221.0,5.0,101.0,178.0,20230226
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),96.0,2077.0,2503.0,2862.0,3222.0,3240.0,3359.0,3382.0,4141.0,4014.0,3356.0,5.0,223.0,334.0,20230226
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),96.0,1458.0,1655.0,1808.0,2097.0,2350.0,2612.0,2844.0,3682.0,2955.0,2967.0,5.0,113.0,188.0,20230226
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),96.0,1514.0,1511.0,1549.0,1602.0,1855.0,2063.0,2146.0,2297.0,2065.0,2294.0,5.0,63.0,206.0,20230226
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),96.0,1651.0,1481.0,1576.0,1632.0,1947.0,2155.0,2259.0,2459.0,2164.0,2409.0,5.0,63.0,306.0,20230226
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),96.0,1909.0,1861.0,1996.0,1951.0,2145.0,2151.0,2364.0,2963.0,2573.0,2534.0,5.0,96.0,186.0,20230226
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),96.0,1633.0,1791.0,1935.0,2118.0,2337.0,2635.0,2691.0,3302.0,2864.0,2964.0,5.0,114.0,324.0,20230226
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),114.0,2012.0,1997.0,2095.0,2094.0,2023.0,2109.0,2106.0,2403.0,2104.0,2235.0,5.0,112.0,339.0,20230303
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),114.0,2047.0,1985.0,2114.0,2122.0,2189.0,2282.0,2404.0,3232.0,2608.0,2601.0,5.0,113.0,355.0,20230303
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),114.0,1815.0,1629.0,1739.0,1808.0,2080.0,2256.0,2283.0,2538.0,2258.0,2459.0,5.0,82.0,476.0,20230303
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),114.0,1871.0,1905.0,2101.0,2228.0,2497.0,2694.0,2826.0,3355.0,2808.0,3029.0,5.0,121.0,490.0,20230303
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),114.0,1710.0,1796.0,1968.0,2236.0,2470.0,2726.0,2844.0,3816.0,3035.0,3059.0,5.0,125.0,412.0,20230303
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),114.0,2179.0,2447.0,2842.0,3193.0,3377.0,3340.0,3452.0,4173.0,3914.0,3457.0,5.0,225.0,491.0,20230303
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),114.0,1760.0,1701.0,1820.0,1831.0,2121.0,2267.0,2299.0,2331.0,2099.0,2415.0,5.0,87.0,437.0,20230303
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),540.0,2078.0,2133.0,2205.0,2204.0,2317.0,2318.0,2441.0,2556.0,2273.0,2451.0,5.0,123.0,873.0,20230308
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),528.0,1811.0,1861.0,1923.0,1988.0,2191.0,2353.0,2479.0,2641.0,2327.0,2554.0,5.0,101.0,915.0,20230308
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),533.0,2222.0,2587.0,2907.0,3280.0,3452.0,3584.0,3561.0,4389.0,4251.0,3609.0,5.0,232.0,1078.0,20230308
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),648.0,2380.0,2447.0,2541.0,2696.0,2931.0,3120.0,3306.0,4167.0,3363.0,3475.0,5.0,174.0,1082.0,20230308
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),612.0,7634.0,5070.0,5179.0,5899.0,6485.0,6417.0,6562.0,6320.0,5735.0,6482.0,8.0,255.0,780.0,20230308
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),537.0,1892.0,1825.0,1905.0,1968.0,2201.0,2378.0,2552.0,2691.0,2432.0,2566.0,5.0,99.0,1021.0,20230308
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),498.0,2037.0,2131.0,2258.0,2208.0,2319.0,2394.0,2450.0,3282.0,2710.0,2910.0,5.0,124.0,865.0,20230308
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),96.0,1469.0,1596.0,1798.0,2058.0,2388.0,2688.0,2950.0,3646.0,2914.0,3262.0,5.0,109.0,268.0,20230313
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),96.0,1537.0,1678.0,1864.0,1988.0,2124.0,2447.0,2403.0,2600.0,2340.0,2669.0,5.0,102.0,366.0,20230313
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),96.0,1925.0,1909.0,2197.0,2426.0,2580.0,2574.0,2668.0,3334.0,2997.0,2646.0,5.0,143.0,201.0,20230313
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),96.0,1646.0,1778.0,2024.0,2214.0,2461.0,2696.0,2915.0,3406.0,2835.0,3093.0,5.0,126.0,306.0,20230313
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),96.0,1699.0,1452.0,1592.0,1719.0,2002.0,2199.0,2413.0,2671.0,2360.0,2623.0,5.0,71.0,317.0,20230313
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),96.0,1962.0,1862.0,2058.0,2041.0,2032.0,2307.0,2310.0,3277.0,2728.0,2611.0,5.0,104.0,242.0,20230313
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),96.0,1873.0,1925.0,2042.0,2099.0,2075.0,2072.0,2198.0,2367.0,2061.0,2309.0,5.0,115.0,224.0,20230313
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),324.0,8297.0,7883.0,7200.0,6725.0,6815.0,6625.0,6571.0,3230.0,3144.0,6385.0,9.0,255.0,485.0,20230318
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),318.0,2618.0,2704.0,2835.0,2856.0,3032.0,3100.0,3102.0,3367.0,3027.0,3275.0,8.0,189.0,485.0,20230318
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),318.0,3012.0,3103.0,3044.0,3077.0,3228.0,3386.0,3436.0,3404.0,3083.0,3594.0,8.0,213.0,485.0,20230318
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),342.0,5572.0,5385.0,4900.0,4550.0,4552.0,4407.0,4315.0,2198.0,2181.0,4174.0,10.0,255.0,485.0,20230318
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),336.0,3539.0,3342.0,3226.0,3222.0,3332.0,3335.0,3366.0,2227.0,2120.0,3367.0,8.0,227.0,485.0,20230318
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),324.0,15667.0,14070.0,12762.0,11830.0,11816.0,11308.0,10957.0,2941.0,3153.0,10456.0,8.0,255.0,485.0,20230318
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),318.0,3073.0,3145.0,3187.0,3188.0,3345.0,3352.0,3433.0,3173.0,2836.0,3534.0,8.0,223.0,485.0,20230318
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),204.0,1805.0,1967.0,2156.0,2253.0,2549.0,2968.0,3051.0,2937.0,2443.0,3106.0,5.0,128.0,678.0,20230402
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),206.0,2249.0,2627.0,3161.0,3555.0,3604.0,3622.0,3763.0,4537.0,4322.0,3926.0,5.0,252.0,654.0,20230402
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),204.0,1651.0,1732.0,1961.0,2137.0,2612.0,3342.0,3541.0,3924.0,3049.0,3791.0,5.0,115.0,611.0,20230402
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),204.0,1792.0,1851.0,2084.0,2257.0,2671.0,2860.0,2937.0,3597.0,2993.0,3215.0,5.0,126.0,648.0,20230402
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),204.0,1889.0,1612.0,1783.0,1830.0,2107.0,2512.0,2595.0,2776.0,2420.0,2827.0,5.0,84.0,597.0,20230402
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),204.0,2056.0,2057.0,2186.0,2225.0,2175.0,2174.0,2297.0,2610.0,2307.0,2539.0,5.0,125.0,489.0,20230402
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),204.0,2148.0,2263.0,2413.0,2377.0,2469.0,2420.0,2552.0,3483.0,2873.0,2840.0,5.0,141.0,462.0,20230402
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),396.0,2475.0,2622.0,2695.0,2659.0,2758.0,2926.0,3152.0,3711.0,3059.0,3332.0,5.0,171.0,876.0,20230407
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),396.0,1734.0,1996.0,2219.0,2304.0,2707.0,3125.0,3206.0,3068.0,2678.0,3220.0,5.0,132.0,916.0,20230407
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),401.0,2176.0,2173.0,2341.0,2516.0,2680.0,2700.0,2756.0,3246.0,2906.0,2807.0,5.0,157.0,749.0,20230407
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),396.0,1378.0,1536.0,1777.0,1846.0,2373.0,3176.0,3428.0,3378.0,2559.0,3775.0,5.0,88.0,792.0,20230407
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),396.0,2292.0,2256.0,2292.0,2321.0,2503.0,2822.0,2931.0,3083.0,2634.0,3075.0,5.0,134.0,892.0,20230407
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),396.0,1774.0,1562.0,1718.0,1730.0,2192.0,2652.0,2796.0,2768.0,2373.0,2982.0,5.0,73.0,789.0,20230407
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),396.0,2159.0,2334.0,2305.0,2258.0,2228.0,2326.0,2504.0,2607.0,2287.0,2687.0,5.0,130.0,814.0,20230407
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),330.0,1988.0,2133.0,2332.0,2398.0,2353.0,2485.0,2609.0,2935.0,2594.0,2757.0,5.0,141.0,231.0,20230412
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),330.0,1578.0,1734.0,2112.0,2222.0,2620.0,3063.0,3059.0,3058.0,2587.0,3203.0,5.0,124.0,191.0,20230412
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),330.0,2122.0,2404.0,2887.0,3182.0,3309.0,3401.0,3513.0,4030.0,3661.0,3519.0,5.0,218.0,241.0,20230412
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),330.0,1532.0,1788.0,2168.0,2358.0,2594.0,2960.0,3170.0,3532.0,2973.0,3375.0,5.0,140.0,246.0,20230412
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),330.0,1696.0,1498.0,1886.0,1955.0,2392.0,2951.0,3045.0,3004.0,2545.0,3253.0,5.0,96.0,224.0,20230412
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),330.0,2053.0,2280.0,2520.0,2527.0,2593.0,2722.0,2901.0,3604.0,3027.0,3145.0,5.0,156.0,207.0,20230412
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),330.0,1310.0,1485.0,1923.0,2057.0,2571.0,3520.0,3831.0,3742.0,2958.0,4038.0,5.0,110.0,244.0,20230412
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),462.0,4848.0,4568.0,4167.0,3953.0,3994.0,3813.0,3867.0,2697.0,2504.0,3851.0,8.0,255.0,1088.0,20230417
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),462.0,4609.0,4633.0,4344.0,4252.0,4434.0,4533.0,4634.0,3769.0,3367.0,4593.0,9.0,255.0,1088.0,20230417
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),462.0,4240.0,4083.0,3897.0,3737.0,3849.0,3910.0,3986.0,3068.0,2715.0,3957.0,8.0,255.0,1088.0,20230417
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),462.0,7770.0,7405.0,6105.0,5399.0,5608.0,5668.0,5938.0,3746.0,3728.0,5834.0,9.0,255.0,1088.0,20230417
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),462.0,5343.0,4793.0,4620.0,4406.0,4658.0,4810.0,4887.0,3488.0,3089.0,4915.0,9.0,255.0,1088.0,20230417
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),462.0,3039.0,2845.0,2930.0,2824.0,3198.0,3689.0,3820.0,3116.0,2644.0,3797.0,8.0,185.0,1088.0,20230417
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),462.0,10653.0,9452.0,8512.0,8118.0,8304.0,7930.0,7961.0,6817.0,6269.0,7808.0,9.0,255.0,1088.0,20230417
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),186.0,2389.0,2852.0,2949.0,3007.0,3232.0,3547.0,3657.0,3893.0,3330.0,3689.0,5.0,203.0,783.0,20230422
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),186.0,2172.0,1971.0,2304.0,2311.0,2777.0,3586.0,3855.0,3475.0,2941.0,3893.0,5.0,135.0,924.0,20230422
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),186.0,3436.0,3470.0,3379.0,3372.0,3417.0,3387.0,3456.0,3630.0,3212.0,3594.0,8.0,242.0,792.0,20230422
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),186.0,3548.0,3411.0,3414.0,3434.0,3734.0,4087.0,4261.0,4230.0,3749.0,4357.0,8.0,249.0,792.0,20230422
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),186.0,2323.0,2410.0,2771.0,2798.0,3156.0,3687.0,3778.0,3781.0,3192.0,3966.0,5.0,185.0,849.0,20230422
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),186.0,2306.0,2292.0,2422.0,2471.0,2557.0,2844.0,2934.0,3159.0,2871.0,3156.0,5.0,149.0,763.0,20230422
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),186.0,2576.0,2637.0,2832.0,2880.0,3157.0,3594.0,3813.0,4084.0,3448.0,4014.0,5.0,192.0,703.0,20230422
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),192.0,2638.0,2485.0,2608.0,2477.0,2835.0,3599.0,3809.0,3200.0,2767.0,3842.0,8.0,151.0,820.0,20230427
