주소,Latitude,Longitude,geometry,AOT,B1,B2,B3,B4,B5,B6,B7,B8A,B11,B12,SCL,TCI,WVP,Date
경남 거제시 남부면 저구리,34.7277195,128.6005053,POINT (463424.9985704325 3842921.5098911715),324.0,1717.0,2029.0,2024.0,1953.0,1970.0,1914.0,2019.0,1873.0,1705.0,1925.0,6.0,97.0,475.0,20190115
경상남도 거제시 계룡로 125,34.8805937,128.6212211,POINT (465385.5750531867 3859866.922180502),324.0,2039.0,2107.0,2136.0,2243.0,2326.0,2376.0,2536.0,2786.0,2483.0,2637.0,5.0,127.0,416.0,20190115
경남 거제시 아주동 산164-1,34.8633046,128.690556,POINT (471715.7963067135 3857927.8952538683),323.0,1677.0,1949.0,2022.0,2218.0,2423.0,2385.0,2477.0,3725.0,2866.0,3015.0,5.0,124.0,615.0,20190115
경남 거제시 남부면 저구리,34.7277195,128.6005053,POINT (463424.9985704325 3842921.5098911715),300.0,1441.0,1814.0,1826.0,1844.0,1683.0,1719.0,1703.0,1655.0,1492.0,1689.0,6.0,86.0,460.0,20190120
경상남도 거제시 계룡로 125,34.8805937,128.6212211,POINT (465385.5750531867 3859866.922180502),300.0,1922.0,1847.0,1936.0,2021.0,2156.0,2220.0,2384.0,2806.0,2395.0,2485.0,5.0,103.0,494.0,20190120
경남 거제시 아주동 산164-1,34.8633046,128.690556,POINT (471715.7963067135 3857927.8952538683),299.0,1523.0,1740.0,1919.0,2229.0,2486.0,2558.0,2541.0,3608.0,2717.0,3278.0,5.0,125.0,719.0,20190120
경상남도 거제시 계룡로 125,34.8805937,128.6212211,POINT (465385.5750531867 3859866.922180502),156.0,2048.0,2089.0,2139.0,2235.0,2293.0,2433.0,2623.0,2896.0,2562.0,2754.0,5.0,126.0,80.0,20190204
경남 거제시 아주동 산164-1,34.8633046,128.690556,POINT (471715.7963067135 3857927.8952538683),156.0,1677.0,1972.0,2026.0,2249.0,2475.0,2474.0,2561.0,3568.0,2720.0,3173.0,5.0,126.0,216.0,20190204
경남 거제시 남부면 저구리,34.7277195,128.6005053,POINT (463424.9985704325 3842921.5098911715),150.0,1606.0,1962.0,2029.0,1944.0,1851.0,1755.0,1747.0,1710.0,1609.0,1879.0,10.0,96.0,144.0,20190204
경남 거제시 아주동 산164-1,34.8633046,128.690556,POINT (471715.7963067135 3857927.8952538683),197.0,3626.0,3012.0,3045.0,3193.0,3361.0,3514.0,3739.0,3429.0,2842.0,4044.0,8.0,225.0,151.0,20190209
경상남도 거제시 계룡로 125,34.8805937,128.6212211,POINT (465385.5750531867 3859866.922180502),198.0,1930.0,1911.0,2057.0,2166.0,2247.0,2334.0,2461.0,2850.0,2482.0,2669.0,5.0,121.0,166.0,20190209
경남 거제시 남부면 저구리,34.7277195,128.6005053,POINT (463424.9985704325 3842921.5098911715),198.0,2549.0,2698.0,2615.0,2551.0,2541.0,2429.0,2452.0,2104.0,1884.0,2407.0,10.0,158.0,151.0,20190209
경남 거제시 남부면 저구리,34.7277195,128.6005053,POINT (463424.9985704325 3842921.5098911715),366.0,1947.0,2058.0,2042.0,1998.0,1977.0,1906.0,1896.0,1746.0,1609.0,1893.0,6.0,102.0,304.0,20190301
경남 거제시 아주동 산164-1,34.8633046,128.690556,POINT (471715.7963067135 3857927.8952538683),365.0,4902.0,6338.0,5138.0,4157.0,4096.0,3922.0,3785.0,3905.0,2940.0,3823.0,9.0,255.0,304.0,20190301
경상남도 거제시 계룡로 125,34.8805937,128.6212211,POINT (465385.5750531867 3859866.922180502),372.0,2071.0,1978.0,2028.0,2025.0,2158.0,2223.0,2223.0,2484.0,2388.0,2337.0,5.0,104.0,374.0,20190301
경상남도 거제시 계룡로 125,34.8805937,128.6212211,POINT (465385.5750531867 3859866.922180502),432.0,2131.0,3197.0,3304.0,3993.0,3497.0,4160.0,4031.0,4085.0,3745.0,3912.0,5.0,254.0,515.0,20190316
경남 거제시 남부면 저구리,34.7277195,128.6005053,POINT (463424.9985704325 3842921.5098911715),426.0,1514.0,2168.0,2224.0,2252.0,1994.0,2191.0,1786.0,1936.0,1855.0,1998.0,6.0,128.0,632.0,20190316
경남 거제시 아주동 산164-1,34.8633046,128.690556,POINT (471715.7963067135 3857927.8952538683),425.0,1528.0,1809.0,1849.0,2068.0,2307.0,2264.0,2338.0,3575.0,2691.0,3023.0,5.0,109.0,615.0,20190316
경남 거제시 남부면 저구리,34.7277195,128.6005053,POINT (463424.9985704325 3842921.5098911715),390.0,1655.0,1884.0,1849.0,1758.0,1723.0,1481.0,1715.0,1570.0,1530.0,1651.0,6.0,78.0,548.0,20190326
경남 거제시 아주동 산164-1,34.8633046,128.690556,POINT (471715.7963067135 3857927.8952538683),377.0,1715.0,1933.0,2076.0,2291.0,2549.0,2529.0,2746.0,3789.0,2863.0,3288.0,5.0,131.0,588.0,20190326
경상남도 거제시 계룡로 125,34.8805937,128.6212211,POINT (465385.5750531867 3859866.922180502),378.0,2429.0,2759.0,2998.0,3209.0,3497.0,3708.0,4630.0,4004.0,4603.0,4410.0,5.0,225.0,355.0,20190326
경남 거제시 아주동 산164-1,34.8633046,128.690556,POINT (471715.7963067135 3857927.8952538683),287.0,1850.0,1802.0,1908.0,2042.0,2215.0,2264.0,2372.0,3343.0,2503.0,2935.0,5.0,103.0,190.0,20190331
경상남도 거제시 계룡로 125,34.8805937,128.6212211,POINT (465385.5750531867 3859866.922180502),298.0,2529.0,2903.0,3204.0,3389.0,3407.0,3772.0,3932.0,4230.0,3847.0,4375.0,5.0,243.0,250.0,20190331
경남 거제시 남부면 저구리,34.7277195,128.6005053,POINT (463424.9985704325 3842921.5098911715),305.0,1632.0,2194.0,2315.0,2370.0,2074.0,2018.0,2233.0,1997.0,1801.0,1965.0,6.0,141.0,344.0,20190331
경남 거제시 아주동 산164-1,34.8633046,128.690556,POINT (471715.7963067135 3857927.8952538683),617.0,1600.0,1731.0,1832.0,2071.0,2203.0,2250.0,2352.0,3572.0,2723.0,2914.0,5.0,109.0,560.0,20190405
경남 거제시 남부면 저구리,34.7277195,128.6005053,POINT (463424.9985704325 3842921.5098911715),624.0,1623.0,2076.0,2110.0,2021.0,1784.0,1615.0,1751.0,1807.0,1732.0,1825.0,6.0,102.0,779.0,20190405
경상남도 거제시 계룡로 125,34.8805937,128.6212211,POINT (465385.5750531867 3859866.922180502),630.0,2314.0,2423.0,2673.0,2847.0,2982.0,3073.0,3225.0,3679.0,3405.0,3571.0,5.0,187.0,548.0,20190405
경남 거제시 남부면 저구리,34.7277195,128.6005053,POINT (463424.9985704325 3842921.5098911715),288.0,1402.0,2219.0,2247.0,2370.0,2284.0,2296.0,2058.0,2038.0,2037.0,2113.0,6.0,143.0,456.0,20190415
경상남도 거제시 계룡로 125,34.8805937,128.6212211,POINT (465385.5750531867 3859866.922180502),294.0,2126.0,2309.0,2473.0,2615.0,2689.0,2812.0,3024.0,3373.0,3017.0,3174.0,5.0,165.0,332.0,20190415
경남 거제시 아주동 산164-1,34.8633046,128.690556,POINT (471715.7963067135 3857927.8952538683),281.0,1635.0,1758.0,1804.0,1999.0,2152.0,2152.0,2285.0,3384.0,2524.0,2839.0,5.0,102.0,265.0,20190415
