주소,Latitude,Longitude,geometry,AOT,B1,B2,B3,B4,B5,B6,B7,B8A,B11,B12,SCL,TCI,WVP,Date
강원특별자치도 강릉시 경강로 2179(옥천동 327-2),37.7600831,128.9030916,POINT (491464.05634436425 4179200.705766554),102.0,1611.0,2118.0,2337.0,2176.0,2224.0,2183.0,2246.0,2775.0,2316.0,2693.0,5.0,123.0,123.0,20230102
강원특별자치도 강릉시 주문진읍 항구로 19,37.8938502,128.8233496,POINT (484468.2317797041 4194052.2915630545),102.0,1891.0,2974.0,3083.0,3250.0,3256.0,3378.0,3330.0,3043.0,2725.0,3382.0,5.0,237.0,157.0,20230102
강원특별자치도 강릉시 주문진읍 항구로 19,37.8938502,128.8233496,POINT (484468.2317797041 4194052.2915630545),114.0,1848.0,3136.0,3243.0,3385.0,3432.0,3416.0,3481.0,3225.0,2887.0,3462.0,5.0,245.0,255.0,20230104
강원특별자치도 강릉시 경강로 2179(옥천동 327-2),37.7600831,128.9030916,POINT (491464.05634436425 4179200.705766554),114.0,1795.0,2513.0,2583.0,2432.0,2279.0,2412.0,2550.0,2951.0,2548.0,2687.0,5.0,144.0,270.0,20230104
강원특별자치도 강릉시 주문진읍 항구로 19,37.8938502,128.8233496,POINT (484468.2317797041 4194052.2915630545),132.0,1974.0,2598.0,2717.0,2899.0,3085.0,3108.0,3141.0,2975.0,2662.0,3197.0,5.0,196.0,741.0,20230112
강원특별자치도 강릉시 경강로 2179(옥천동 327-2),37.7600831,128.9030916,POINT (491464.05634436425 4179200.705766554),132.0,1851.0,2240.0,2389.0,2263.0,2249.0,2257.0,2282.0,2743.0,2347.0,2696.0,5.0,129.0,577.0,20230112
강원특별자치도 강릉시 주문진읍 항구로 19,37.8938502,128.8233496,POINT (484468.2317797041 4194052.2915630545),102.0,2047.0,3227.0,3290.0,3484.0,3535.0,3525.0,3682.0,3246.0,2969.0,3605.0,8.0,255.0,56.0,20230124
강원특별자치도 강릉시 경강로 2179(옥천동 327-2),37.7600831,128.9030916,POINT (491464.05634436425 4179200.705766554),102.0,1955.0,2399.0,2512.0,2329.0,2378.0,2344.0,2542.0,3267.0,2672.0,2865.0,10.0,137.0,56.0,20230124
강원특별자치도 강릉시 경강로 2179(옥천동 327-2),37.7600831,128.9030916,POINT (491464.05634436425 4179200.705766554),144.0,2057.0,2393.0,2570.0,2446.0,2555.0,2555.0,2616.0,3118.0,2624.0,2973.0,5.0,147.0,396.0,20230201
강원특별자치도 강릉시 주문진읍 항구로 19,37.8938502,128.8233496,POINT (484468.2317797041 4194052.2915630545),144.0,1562.0,1866.0,1837.0,1800.0,1756.0,1780.0,1748.0,1559.0,1491.0,1725.0,3.0,80.0,275.0,20230201
강원특별자치도 강릉시 주문진읍 항구로 19,37.8938502,128.8233496,POINT (484468.2317797041 4194052.2915630545),210.0,2500.0,3163.0,3197.0,3320.0,3385.0,3459.0,3521.0,3183.0,2871.0,3570.0,8.0,238.0,282.0,20230206
강원특별자치도 강릉시 경강로 2179(옥천동 327-2),37.7600831,128.9030916,POINT (491464.05634436425 4179200.705766554),210.0,2060.0,2459.0,2529.0,2380.0,2483.0,2487.0,2543.0,3132.0,2656.0,2918.0,5.0,142.0,291.0,20230206
강원특별자치도 강릉시 경강로 2179(옥천동 327-2),37.7600831,128.9030916,POINT (491464.05634436425 4179200.705766554),246.0,2054.0,2285.0,2448.0,2274.0,2408.0,2340.0,2503.0,3145.0,2644.0,2885.0,5.0,131.0,526.0,20230208
강원특별자치도 강릉시 주문진읍 항구로 19,37.8938502,128.8233496,POINT (484468.2317797041 4194052.2915630545),246.0,2063.0,3075.0,3175.0,3248.0,3316.0,3403.0,3452.0,3078.0,2772.0,3498.0,5.0,230.0,475.0,20230208
강원특별자치도 강릉시 경강로 2179(옥천동 327-2),37.7600831,128.9030916,POINT (491464.05634436425 4179200.705766554),96.0,1842.0,2288.0,2421.0,2287.0,2334.0,2393.0,2572.0,3168.0,2595.0,2847.0,5.0,134.0,242.0,20230221
강원특별자치도 강릉시 주문진읍 항구로 19,37.8938502,128.8233496,POINT (484468.2317797041 4194052.2915630545),96.0,2098.0,2850.0,2956.0,3026.0,3098.0,3188.0,3239.0,2856.0,2513.0,3179.0,5.0,208.0,268.0,20230221
강원특별자치도 강릉시 주문진읍 항구로 19,37.8938502,128.8233496,POINT (484468.2317797041 4194052.2915630545),288.0,2183.0,2910.0,3032.0,3125.0,3290.0,3330.0,3363.0,3180.0,2762.0,3360.0,5.0,216.0,550.0,20230223
강원특별자치도 강릉시 경강로 2179(옥천동 327-2),37.7600831,128.9030916,POINT (491464.05634436425 4179200.705766554),288.0,2081.0,2485.0,2584.0,2417.0,2530.0,2524.0,2677.0,3466.0,2821.0,3037.0,5.0,144.0,524.0,20230223
강원특별자치도 강릉시 주문진읍 항구로 19,37.8938502,128.8233496,POINT (484468.2317797041 4194052.2915630545),102.0,2218.0,3164.0,3204.0,3391.0,3423.0,3559.0,3568.0,2689.0,2457.0,3393.0,11.0,248.0,184.0,20230226
강원특별자치도 강릉시 경강로 2179(옥천동 327-2),37.7600831,128.9030916,POINT (491464.05634436425 4179200.705766554),102.0,1803.0,2220.0,2376.0,2250.0,2332.0,2278.0,2454.0,3241.0,2745.0,2924.0,5.0,130.0,207.0,20230226
강원특별자치도 강릉시 경강로 2179(옥천동 327-2),37.7600831,128.9030916,POINT (491464.05634436425 4179200.705766554),120.0,1927.0,2258.0,2474.0,2310.0,2392.0,2416.0,2586.0,3225.0,2721.0,2936.0,5.0,137.0,391.0,20230303
강원특별자치도 강릉시 주문진읍 항구로 19,37.8938502,128.8233496,POINT (484468.2317797041 4194052.2915630545),120.0,2060.0,2721.0,2872.0,2991.0,3069.0,3115.0,3198.0,3001.0,2680.0,3210.0,5.0,203.0,444.0,20230303
강원특별자치도 강릉시 경강로 2179(옥천동 327-2),37.7600831,128.9030916,POINT (491464.05634436425 4179200.705766554),294.0,2065.0,2398.0,2580.0,2408.0,2530.0,2548.0,2677.0,3550.0,2872.0,3173.0,5.0,143.0,710.0,20230305
강원특별자치도 강릉시 주문진읍 항구로 19,37.8938502,128.8233496,POINT (484468.2317797041 4194052.2915630545),294.0,2141.0,2963.0,2984.0,3088.0,3171.0,3322.0,3429.0,3167.0,2823.0,3407.0,5.0,214.0,717.0,20230305
강원특별자치도 강릉시 경강로 2179(옥천동 327-2),37.7600831,128.9030916,POINT (491464.05634436425 4179200.705766554),150.0,2166.0,2411.0,2643.0,2533.0,2651.0,2605.0,2750.0,3409.0,2867.0,3099.0,5.0,155.0,830.0,20230310
강원특별자치도 강릉시 주문진읍 항구로 19,37.8938502,128.8233496,POINT (484468.2317797041 4194052.2915630545),150.0,2215.0,2858.0,2973.0,3050.0,3200.0,3230.0,3277.0,3093.0,2813.0,3264.0,5.0,209.0,849.0,20230310
강원특별자치도 강릉시 주문진읍 항구로 19,37.8938502,128.8233496,POINT (484468.2317797041 4194052.2915630545),120.0,2089.0,2991.0,3136.0,3228.0,3308.0,3303.0,3395.0,3068.0,2736.0,3437.0,5.0,226.0,211.0,20230313
강원특별자치도 강릉시 경강로 2179(옥천동 327-2),37.7600831,128.9030916,POINT (491464.05634436425 4179200.705766554),120.0,1895.0,2292.0,2436.0,2301.0,2359.0,2399.0,2592.0,3323.0,2754.0,3038.0,5.0,139.0,150.0,20230313
강원특별자치도 강릉시 경강로 2179(옥천동 327-2),37.7600831,128.9030916,POINT (491464.05634436425 4179200.705766554),126.0,2040.0,2447.0,2504.0,2422.0,2409.0,2478.0,2559.0,3062.0,2727.0,2782.0,5.0,144.0,583.0,20230318
강원특별자치도 강릉시 주문진읍 항구로 19,37.8938502,128.8233496,POINT (484468.2317797041 4194052.2915630545),126.0,2098.0,2967.0,3055.0,3157.0,3252.0,3320.0,3350.0,3136.0,2824.0,3400.0,5.0,220.0,510.0,20230318
강원특별자치도 강릉시 주문진읍 항구로 19,37.8938502,128.8233496,POINT (484468.2317797041 4194052.2915630545),168.0,2154.0,2748.0,2909.0,3028.0,3182.0,3205.0,3361.0,3150.0,2871.0,3379.0,5.0,208.0,496.0,20230328
강원특별자치도 강릉시 경강로 2179(옥천동 327-2),37.7600831,128.9030916,POINT (491464.05634436425 4179200.705766554),168.0,2066.0,2396.0,2538.0,2483.0,2557.0,2660.0,2790.0,3488.0,3000.0,3068.0,5.0,151.0,496.0,20230328
